Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	8.36539905336683e-08	1.08928571428571	9.75963222892797e-07	1
AMPLIFICATION-3Q23-3Q29	5.54469767738109e-08	1.0297619047619	9.70322093541691e-07	1
AMPLIFICATION-8Q23.2-8Q24.21	0.0205182873476039	0.43452380952381	0.0598450047638447	1
BIRC3	0.0134096393229407	-0.0714285714285714	0.0516015982666625	1
ARID1A	0.00737665029998526	-0.0833333333333333	0.0430304600832473	1
SAMHD1	0.00405850018151255	-0.0952380952380952	0.0284095012705879	1
AMPLIFICATION_18Q21.33	0.0105567000148433	-0.0952380952380952	0.0477180077373611	1
AMPLIFICATION_13Q31.3	0.0192132056725774	-0.107142857142857	0.0598450047638447	1
ATM	0.014743313790475	-0.255952380952381	0.0516015982666625	1
WIDE_PEAK_1P21.2-22.1	0.0109069731971111	-0.291666666666667	0.0477180077373611	1
AMPLIFICATION_15Q21.2	5.81928083186953e-05	-0.31547619047619	0.000509187072788584	1
DELETION_17P11.2	7.28074998894844e-09	-0.333333333333333	2.54826249613195e-07	1
BIRC3	0.0135246986567618	-0.0625	0.0591705566233329	2
RAD50	0.00228763838235516	-0.09375	0.0160134686764861	2
TP53	0.000381715664936671	-0.125	0.00334001206819587	2
DELETION_6Q25.3	1.77195713267617e-05	-0.177083333333333	0.000206728332145553	2
DELETION_6Q21	4.98352388440997e-06	-0.197916666666667	8.72116679771745e-05	2
DELETION_19P13.3	0.0175942493339697	-0.25	0.0684220807432155	2
KMT2D	9.31271215242776e-08	-0.260416666666667	3.25944925334972e-06	2
AMPLIFICATION_14Q32.33	0.00560301809579398	-0.322916666666667	0.0326842722254649	2
AMPLIFICATION-3Q22.1-3Q22.3	0.00693605064759585	-0.40625	0.0346802532379792	2
AMPLIFICATION_14Q32.33	2.52090572995961e-05	0.702136573104315	0.000441158502742932	3
DELETION_11Q22.3	2.81415865733641e-10	0.585253456221198	9.84955530067744e-09	3
AMPLIFICATION_15Q21.2	0.00172003509859893	0.457059069962296	0.0141445171012189	3
DELETION_13Q14.2	9.55727605426544e-05	0.40427314620863	0.0011150155396643	3
DELETION_19P13.3	0.00612205988157487	0.295349811478844	0.0238080106505689	3
ATM	0.024784931237976	0.242982823627985	0.07228938277743	3
WIDE_PEAK_1P21.2-22.1	0.0340769681125247	0.222873900293255	0.0917456833798742	3
BIRC3	0.0117472504147688	0.193548387096774	0.0411153764516908	3
AMPLIFICATION_13Q31.3	0.0191258506612567	-0.116883116883117	0.0608549793767259	3
DELETION_9P21.1	0.00432162342100248	-0.162547130289066	0.0216081171050124	3
DELETION_8P23.3	0.0023556630157977	-0.260578131545874	0.0141445171012189	3
AMPLIFICATION-3Q22.1-3Q22.3	0.00242477436020896	-0.423544197737746	0.0141445171012189	3
AMPLIFICATION-3Q23-3Q29	0.00519054404475967	-0.42438206954336	0.0227086301958236	3
DELETION_TP53	0.0470149477041547	0.541705716963449	0.14959301542231	4
KMT2D	0.0148180274285126	0.450796626054358	0.0648288699997426	4
