Hybridization REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	0.000168106366068358	0.702194357366771	0.00294637011092275	1
DELETION_11Q22.3	0.000168364006338443	0.394984326018809	0.00294637011092275	1
DELETION_13Q14.2	0.000414883204804476	0.369010300044783	0.00363022804203917	1
BIRC3	0.0243529870303198	-0.0649350649350649	0.0710295455050994	1
SPEN	0.00730477479964101	-0.0909090909090909	0.0284074575541595	1
SMARCA4	0.00119112991863878	-0.12987012987013	0.0059556495931939	1
SP140	0.00119112991863878	-0.12987012987013	0.0059556495931939	1
TP53	0.00034800311699363	-0.155844155844156	0.00363022804203917	1
DELETION_1P13.1	0.0178552185799304	-0.164800716524854	0.0568120591179604	1
DELETION_1Q21.1-1Q21.3	0.000607291386581032	-0.255709807433945	0.00425103970606722	1
WIDE_PEAK_1P21.2-22.1	0.015363356503071	-0.261083743842364	0.0537717477607485	1
AMPLIFICATION_17Q24.3	0.00234143967786323	-0.316614420062696	0.0102437985906516	1
DELETION_TP53	0.0219521649507634	0.84	0.0573755526683992	2
TP53	0.00557254117482128	0.763333333333333	0.0216709934576383	2
PCLO	0.0449347252126304	-0.04	0.098294711402629	2
BIRC3	0.0245895225721711	-0.05	0.0573755526683992	2
BORCS8-MEF2B	0.0245895225721711	-0.05	0.0573755526683992	2
ANK2	0.0245895225721711	-0.05	0.0573755526683992	2
RAD50	0.0135567589193151	-0.06	0.0431351420160026	2
SPEN	0.00750256753860962	-0.07	0.0262589863851337	2
DELETION_12P13.2	0.00230396571269008	-0.09	0.0100798499930191	2
S1PR1	0.00230396571269008	-0.09	0.0100798499930191	2
SP140	0.00127483847198362	-0.1	0.00743655775323778	2
HLA-C	0.00127483847198362	-0.1	0.00743655775323778	2
CCND1	0.000703758401481334	-0.11	0.00615788601296167	2
CARD11	0.000387312249829665	-0.12	0.00451864291467942	2
AMPLIFICATION-8Q23.2-8Q24.21	6.1064646744167e-06	-0.3	0.000106863131802292	2
DELETION_11Q22.3	1.40719873463319e-16	-0.5	4.92519557121616e-15	2
WIDE_PEAK_1P21.2-22.1	1.91202023447731e-18	0.563829787234043	6.69207082067059e-17	3
DELETION_1Q21.1-1Q21.3	0.00124778808838898	0.558510638297872	0.00549858229316887	3
DELETION_1P13.1	0.00298671710412803	0.539007092198582	0.0116150109604979	3
BIRC3	0.0245393791782414	-0.0531914893617021	0.0715731892698707	3
BORCS8-MEF2B	0.0245393791782414	-0.0531914893617021	0.0715731892698707	3
RAD50	0.0135076174821642	-0.0638297872340425	0.0472766611875747	3
AMPLIFICATION_13Q31.3	0.0331529932298756	-0.0638297872340425	0.0892580586958189	3
SMARCA4	0.00125681880986717	-0.106382978723404	0.00549858229316887	3
HLA-C	0.00125681880986717	-0.106382978723404	0.00549858229316887	3
CCND1	0.000691176743094633	-0.117021276595745	0.00483823720166243	3
CARD11	0.000378753563407494	-0.127659574468085	0.00331409367981557	3
DELETION_9P21.1	1.73991856224134e-05	-0.180851063829787	0.000202990498928156	3
DELETION_15Q26.2	1.73991856224134e-05	-0.180851063829787	0.000202990498928156	3
AMPLIFICATION_17Q24.3	5.25006862058017e-06	1.04688644688645	9.1876200860153e-05	4
DELETION_13Q12.11	0.00128742019999512	0.480586080586081	0.0075099511666382	4
DELETION_17P11.2	0.0264938948041733	0.336263736263736	0.0662347370104333	4
HLA-C	0.0463909575189448	0.278388278388278	0.101480219572692	4
BORCS8-MEF2B	0.0245117352059073	-0.0549450549450549	0.0659931332466735	4
ANK2	0.0245117352059073	-0.0549450549450549	0.0659931332466735	4
AMPLIFICATION_13Q31.3	0.0331274813966965	-0.0659340659340659	0.0772974565922918	4
ARID1A	0.00410636317866239	-0.0879120879120879	0.0143722711253184	4
DELETION_12P13.2	0.00226523724737774	-0.0989010989010989	0.00880925596202455	4
S1PR1	0.00226523724737774	-0.0989010989010989	0.00880925596202455	4
TP53	0.000374087381510018	-0.131868131868132	0.00261861167057013	4
CARD11	0.000374087381510018	-0.131868131868132	0.00261861167057013	4
DELETION_9P21.1	1.69000144443073e-05	-0.186813186813187	0.000197166835183585	4
DELETION_9P21.3	4.6825940468488e-06	-0.208791208791209	9.1876200860153e-05	4
AMPLIFICATION-8Q23.2-8Q24.21	0.0108048301649167	-0.252014652014652	0.0343790050701895	4
DELETION_19P13.3	0.00172956582795461	-0.284981684981685	0.00864782913977305	4
DELETION_9P21.1	5.41482010727981e-05	0.667399267399267	0.00131524851460494	5
DELETION_9P21.3	7.51570579774252e-05	0.645421245421245	0.00131524851460494	5
DELETION_6Q21	0.0274234617760068	0.334798534798535	0.0959821162160238	5
PCLO	0.0448759268694598	-0.043956043956044	0.130888120035924	5
BIRC3	0.0245117352059073	-0.0549450549450549	0.0953234146896395	5
ANK2	0.0245117352059073	-0.0549450549450549	0.0953234146896395	5
RAD50	0.0134805483949578	-0.0659340659340659	0.0786365323039205	5
AMPLIFICATION_13Q31.3	0.0331274813966965	-0.0659340659340659	0.105405622625852	5
