Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	6.31913707565677e-09	1.27678571428571	2.21169797647987e-07	1
AMPLIFICATION-3Q23-3Q29	6.06899422872423e-06	0.9375	0.000106207399002674	1
NOTCH2	0.044785067237582	-0.05	0.104498490221025	1
NSD2	0.044785067237582	-0.05	0.104498490221025	1
BORCS8-MEF2B	0.0133633708522555	-0.075	0.0389764983190785	1
RAD50	0.00733714827278625	-0.0875	0.0270901868900585	1
KIAA1671	0.00733714827278625	-0.0875	0.0270901868900585	1
KMT2C	0.00733714827278625	-0.0875	0.0270901868900585	1
CARD11	0.00402737587283553	-0.1	0.0234930259248739	1
UBR5	0.00065496755001053	-0.1375	0.00458477285007371	1
DELETION_6Q25.3	0.000101799167111315	-0.175	0.000890742712224006	1
DELETION_19P13.3	0.00775983048673207	-0.253571428571429	0.0270901868900585	1
AMPLIFICATION_15Q21.2	0.00851405873687552	-0.266071428571429	0.0270901868900585	1
AMPLIFICATION_17Q24.3	0.0322457794049225	-0.282142857142857	0.0868155599363298	1
AMPLIFICATION_14Q32.33	1.58600798000729e-05	-0.325	0.000185034264334184	1
AMPLIFICATION-8Q23.2-8Q24.21	0.000975954722108067	1.07995618838992	0.00852087701683162	2
NSD2	0.0448123665948209	-0.0481927710843374	0.158384197865199	2
TET2	0.0244278475884526	-0.0602409638554217	0.10687183319948	2
RAD50	0.00736713835383533	-0.0843373493975904	0.0368356917691766	2
KMT2C	0.00736713835383533	-0.0843373493975904	0.0368356917691766	2
S1PR1	0.00121726814526166	-0.120481927710843	0.00852087701683162	2
TP53	0.000194382945174409	-0.156626506024096	0.00226780102703477	2
SP140	0.000104283168026149	-0.168674698795181	0.00182495544045761	2
AMPLIFICATION_15Q21.2	0.0452526279614853	-0.234392113910186	0.158384197865199	2
AMPLIFICATION_17Q24.3	4.27531994395514e-07	-0.433734939759036	1.4963619803843e-05	2
AMPLIFICATION_14Q32.33	3.83927844674952e-05	1.0224358974359	0.00134374745636233	3
TP53	0.0012081273688585	0.511217948717949	0.0105711144775119	3
DELETION_17P13.3	0.00328388177743521	0.431089743589744	0.0229871724420465	3
DELETION_19P13.3	0.0064914481261279	0.407051282051282	0.0365792403369029	3
NOTCH2	0.0447656329224249	-0.0512820512820513	0.14243610475317	3
NSD2	0.0447656329224249	-0.0512820512820513	0.14243610475317	3
ANK2	0.0243662983753623	-0.0641025641025641	0.0947578270152978	3
BORCS8-MEF2B	0.0133383990371662	-0.0769230769230769	0.0583554957876021	3
KMT2C	0.00731584806738057	-0.0897435897435897	0.0365792403369029	3
