Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	2.39173832872295e-06	1.33864915572233	4.18554207526516e-05	1
AMPLIFICATION-3Q23-3Q29	1.37476448394994e-07	1.20450281425891	4.81167569382479e-06	1
NOTCH1	0.0448035010594034	-0.0487804878048781	0.112008752648508	1
BIRC3	0.0244161630478562	-0.0609756097560976	0.0712138088895806	1
BORCS8-MEF2B	0.0244161630478562	-0.0609756097560976	0.0712138088895806	1
DAZAP1	0.0133870868298953	-0.0731707317073171	0.0468548039046335	1
SAMHD1	0.0133870868298953	-0.0731707317073171	0.0468548039046335	1
CARD11	0.00221813538946176	-0.109756097560976	0.0110906769473088	1
ARID1A	0.000660846873262627	-0.134146341463415	0.00385494009403199	1
UBR5	0.000358239184711278	-0.146341463414634	0.00250767429297895	1
DELETION_6Q25.3	7.93380567391987e-06	-0.219512195121951	6.94207996467989e-05	1
DELETION_19P13.3	0.00486406003295576	-0.288930581613508	0.0212802626441815	1
DELETION_11Q22.3	0.0418850366390582	-0.293621013133208	0.112008752648508	1
AMPLIFICATION_15Q21.2	4.25937598352272e-06	-0.304878048780488	4.96927198077651e-05	1
DELETION_11Q22.3	2.67285146101888e-07	0.522887323943662	9.35498011356608e-06	2
AMPLIFICATION_14Q32.33	0.00241154785097155	0.511737089201878	0.0105505218480005	2
ATM	0.00127730922761214	0.369718309859155	0.00745097049440415	2
DELETION_19P13.3	0.0049894500830297	0.343896713615023	0.0194034169895599	2
NOTCH1	0.0446884365881014	-0.0563380281690141	0.130341273381962	2
CARD11	0.00214465298574167	-0.126760563380282	0.0105505218480005	2
UBR5	0.000334041596566544	-0.169014084507042	0.00233829117596581	2
DELETION_9P21.1	0.00595743995449424	-0.18368544600939	0.0208510398407298	2
AMPLIFICATION-8Q23.2-8Q24.21	0.0321154946447929	-0.227112676056338	0.102185664778886	2
DELETION_TP53	0.000108840868861357	-0.23943661971831	0.00126981013671583	2
DELETION_8P23.3	0.000314834123674454	-0.311032863849765	0.00233829117596581	2
AMPLIFICATION_17Q24.3	5.89810166414349e-07	-0.47887323943662	1.03216779122511e-05	2
UBR5	0.0101464104683639	0.529411764705882	0.0295936971993947	3
SP140	0.0239311693983844	0.452941176470588	0.0503389743894384	3
NOTCH1	0.0448294384119088	-0.0470588235294118	0.0825805444429899	3
BIRC3	0.0244503589891558	-0.0588235294117647	0.0503389743894384	3
ANK2	0.0244503589891558	-0.0588235294117647	0.0503389743894384	3
BORCS8-MEF2B	0.0244503589891558	-0.0588235294117647	0.0503389743894384	3
SPEN	0.0134205056784044	-0.0705882352941176	0.0361321306726272	3
PCLO	0.0073859343732267	-0.0823529411764706	0.0235007002784486	3
TP53	0.00223492765101759	-0.105882352941176	0.00782224677856156	3
CCND1	0.000105858901601196	-0.164705882352941	0.00052929450800598	3
DELETION_9P21.1	1.582965382854e-05	-0.2	9.233964733315e-05	3
DELETION_TP53	0.000122771690251803	-0.2	0.000537126144851638	3
DELETION_6Q25.3	8.27930095269101e-06	-0.211764705882353	5.79551066688371e-05	3
DELETION_9P21.3	2.20977812331214e-06	-0.235294117647059	3.86711171579625e-05	3
AMPLIFICATION_15Q21.2	4.47081410692601e-06	-0.294117647058824	4.6818151907138e-05	3
DELETION_11Q22.3	0.0473048805910493	-0.317647058823529	0.0827835410343363	3
AMPLIFICATION-8Q23.2-8Q24.21	5.35064593224434e-06	-0.329411764705882	4.6818151907138e-05	3
AMPLIFICATION-3Q23-3Q29	0.0388581506393234	-0.394117647058824	0.0755575151320177	3
AMPLIFICATION_17Q24.3	8.54094854437563e-07	-0.4	2.98933199053147e-05	3
AMPLIFICATION-3Q22.1-3Q22.3	0.00106577117767284	-0.488235294117647	0.00414466569094993	3
TP53	0.0436513369502663	0.51461038961039	0.0872151700904666	4
NOTCH1	0.0448535160465257	-0.0454545454545455	0.0872151700904666	4
BIRC3	0.0244821336257593	-0.0568181818181818	0.057124978460105	4
ANK2	0.0244821336257593	-0.0568181818181818	0.057124978460105	4
BORCS8-MEF2B	0.0244821336257593	-0.0568181818181818	0.057124978460105	4
S1PR1	0.0134515801303663	-0.0681818181818182	0.039233775380235	4
DAZAP1	0.0134515801303663	-0.0681818181818182	0.039233775380235	4
SAMHD1	0.0134515801303663	-0.0681818181818182	0.039233775380235	4
PCLO	0.00741249832827051	-0.0795454545454545	0.0288263823877186	4
CARD11	0.00225059170939424	-0.102272727272727	0.0112529585469712	4
KMT2C	0.00225059170939424	-0.102272727272727	0.0112529585469712	4
CCND1	0.000108110784128559	-0.159090909090909	0.000756775488899913	4
DELETION_9P21.1	1.63773156661729e-05	-0.193181818181818	0.000143301512079013	4
DELETION_6Q25.3	8.61038922990469e-06	-0.204545454545455	0.000100454541015555	4
DELETION_9P21.3	2.32556803823147e-06	-0.227272727272727	8.13948813381015e-05	4
AMPLIFICATION_15Q21.2	4.67440149659422e-06	-0.284090909090909	8.18020261903988e-05	4
AMPLIFICATION-3Q22.1-3Q22.3	0.0267750131749666	-0.425324675324675	0.0585703413202394	4
AMPLIFICATION-3Q23-3Q29	0.00697092555070373	-0.550324675324675	0.0288263823877186	4
AMPLIFICATION_17Q24.3	6.65338216063357e-05	0.885456885456886	0.00232868375622175	5
AMPLIFICATION_15Q21.2	0.000138209537962299	0.701415701415701	0.00241866691434023	5
DELETION_17P11.2	0.00150684842853478	0.416344916344916	0.0126397805784102	5
ANK2	0.0243107953799657	-0.0675675675675676	0.0773525307544363	5
BORCS8-MEF2B	0.0243107953799657	-0.0675675675675676	0.0773525307544363	5
S1PR1	0.0132842669237761	-0.0810810810810811	0.0516610380369071	5
TP53	0.00216681952772747	-0.121621621621622	0.0126397805784102	5
SP140	0.00216681952772747	-0.121621621621622	0.0126397805784102	5
AMPLIFICATION_14Q32.33	0.048741134560807	-0.242599742599743	0.14216164246902	5
DELETION_19P13.3	0.00124810529598224	-0.296653796653797	0.0126397805784102	5
AMPLIFICATION-3Q22.1-3Q22.3	0.00649353344158446	-0.383526383526384	0.028409208806932	5
AMPLIFICATION-3Q23-3Q29	0.00504262431022734	-0.40990990990991	0.0252131215511367	5
DELETION_9P21.3	2.04011852819968e-43	0.903614457831325	7.14041484869888e-42	7
DELETION_9P21.1	1.87420669320789e-07	0.844377510040161	3.27986171311381e-06	7
DELETION_6Q25.3	0.0406358690584012	0.355421686746988	0.11852128475367	7
BIRC3	0.0244278475884526	-0.0602409638554217	0.0777249695996219	7
ANK2	0.0244278475884526	-0.0602409638554217	0.0777249695996219	7
DAZAP1	0.0133985030978238	-0.072289156626506	0.0521052898248703	7
SPEN	0.0133985030978238	-0.072289156626506	0.0521052898248703	7
SAMHD1	0.0133985030978238	-0.072289156626506	0.0521052898248703	7
PCLO	0.00736713835383533	-0.0843373493975904	0.0429749737307061	7
CARD11	0.00222386557437478	-0.108433734939759	0.0155670590206235	7
KMT2C	0.00222386557437478	-0.108433734939759	0.0155670590206235	7
AMPLIFICATION_14Q32.33	9.295631093414e-06	-0.325301204819277	0.000108449029423163	7
AMPLIFICATION-8Q23.2-8Q24.21	0.000685369004177662	1.46441947565543	0.00342684502088831	8
DELETION_8P23.3	0.0195738275308678	0.552434456928839	0.0489345688271695	8
NOTCH1	0.0448611627818507	-0.0449438202247191	0.0872300387424875	8
BIRC3	0.0244922310105497	-0.0561797752808989	0.0504251814923082	8
ANK2	0.0244922310105497	-0.0561797752808989	0.0504251814923082	8
BORCS8-MEF2B	0.0244922310105497	-0.0561797752808989	0.0504251814923082	8
DAZAP1	0.0134614594265573	-0.0674157303370786	0.0362423907638081	8
SPEN	0.0134614594265573	-0.0674157303370786	0.0362423907638081	8
SAMHD1	0.0134614594265573	-0.0674157303370786	0.0362423907638081	8
PCLO	0.00742094808053871	-0.0786516853932584	0.0259733182818855	8
TP53	0.00225558172508453	-0.101123595505618	0.00877170670866206	8
SP140	0.00225558172508453	-0.101123595505618	0.00877170670866206	8
ARID1A	0.0006794728702207	-0.123595505617978	0.00342684502088831	8
UBR5	0.000370817399918013	-0.134831460674157	0.00259572179942609	8
DELETION_9P21.1	1.65542499216451e-05	-0.191011235955056	0.000144849686814395	8
KMT2D	1.65542499216451e-05	-0.191011235955056	0.000144849686814395	8
DELETION_9P21.3	2.36333475785114e-06	-0.224719101123595	4.13583582623949e-05	8
AMPLIFICATION_17Q24.3	9.25055946461285e-07	-0.382022471910112	3.2376958126145e-05	8
