Hybridization REF	p	difference	q	subclass
AMPLIFICATION_14Q32.33	1.23209459016836e-06	0.94634703196347	4.31233106558926e-05	2
DELETION_19P13.3	0.0002743439388292	0.434360730593607	0.00320067928634067	2
DELETION_13Q12.11	0.0363095117873808	0.253995433789954	0.149219260183493	2
DELETION_17P13.3	0.046897481771955	0.23972602739726	0.149219260183493	2
TP53	0.0328378828119866	0.223173515981735	0.149219260183493	2
BORCS8-MEF2B	0.0447120973913709	-0.0547945205479452	0.149219260183493	2
NSD2	0.0447120973913709	-0.0547945205479452	0.149219260183493	2
DAZAP1	0.00725738482419146	-0.0958904109589041	0.0423347448077835	2
DELETION_9P21.1	0.00699500242413852	-0.177511415525114	0.0423347448077835	2
DELETION_9P21.3	0.00145441402314536	-0.218607305936073	0.0127261227025219	2
AMPLIFICATION_17Q24.3	4.44867065117715e-05	-0.396689497716895	0.000778517363956001	2
DELETION_9P21.1	1.46077681774562e-45	0.898876404494382	5.11271886210967e-44	3
DELETION_9P21.3	0.000451966556938315	0.728932584269663	0.00225983278469157	3
KIAA1671	0.0134614594265573	-0.0674157303370786	0.0428319163572278	3
HLA-C	0.00225558172508453	-0.101123595505618	0.00789453603779586	3
ARID1A	0.00225558172508453	-0.101123595505618	0.00789453603779586	3
UBR5	0.0006794728702207	-0.123595505617978	0.00297269380721556	3
SP140	0.000108833226214243	-0.157303370786517	0.000735446572385665	3
DELETION_TP53	0.000126076555266114	-0.191011235955056	0.000735446572385665	3
DELETION_1P13.1	2.36333475785114e-06	-0.224719101123595	2.06791791311975e-05	3
AMPLIFICATION_15Q21.2	4.41360606667678e-07	-0.337078651685393	5.14920707778958e-06	3
AMPLIFICATION_14Q32.33	1.56984455304769e-07	-0.404494382022472	2.74722796783346e-06	3
BORCS8-MEF2B	0.0448456843209189	-0.0459770114942529	0.0906333628068894	4
NSD2	0.0448456843209189	-0.0459770114942529	0.0906333628068894	4
KIAA1671	0.0134414670689159	-0.0689655172413793	0.0361885651855428	4
SPEN	0.0134414670689159	-0.0689655172413793	0.0361885651855428	4
ARID1A	0.00224548863729126	-0.103448275862069	0.00785921023051941	4
TP53	0.000367410893220906	-0.137931034482759	0.00142882014030352	4
DELETION_15Q26.2	0.000367410893220906	-0.137931034482759	0.00142882014030352	4
DELETION_9P21.1	1.61976082940746e-05	-0.195402298850575	0.000113383258058522	4
DELETION_TP53	0.000124456107867427	-0.195402298850575	0.000622280539337135	4
DELETION_9P21.3	2.28738739955616e-06	-0.229885057471264	2.00146397461164e-05	4
DELETION_1P13.1	2.28738739955616e-06	-0.229885057471264	2.00146397461164e-05	4
DELETION_17P13.3	0.0466114437292574	-0.244827586206897	0.0906333628068894	4
AMPLIFICATION-8Q23.2-8Q24.21	5.35582471915018e-05	-0.264367816091954	0.000312423108617094	4
DELETION_13Q12.11	0.0262370295063343	-0.279310344827586	0.0655925737658357	4
AMPLIFICATION_15Q21.2	4.22346112635848e-07	-0.344827586206897	7.39105697112734e-06	4
WIDE_PEAK_1P21.2-22.1	0.0305690703099037	-0.351724137931034	0.0713278307231086	4
AMPLIFICATION-3Q22.1-3Q22.3	0.00985285154189993	-0.359770114942529	0.0313499821787725	4
AMPLIFICATION_14Q32.33	1.49029770165752e-07	-0.413793103448276	5.21604195580132e-06	4
DELETION_11Q22.3	2.79237311563515e-19	0.593406593406593	9.77330590472302e-18	5
ATM	0.0328444992879948	0.481684981684982	0.063864304171101	5
NSD2	0.0448759268694598	-0.043956043956044	0.0826661810753207	5
SPEN	0.0134805483949578	-0.0659340659340659	0.0277540702249131	5
S1PR1	0.0134805483949578	-0.0659340659340659	0.0277540702249131	5
DAZAP1	0.00743728092880808	-0.0769230769230769	0.0173536555005522	5
CARD11	0.00226523724737774	-0.0989010989010989	0.00566309311844435	5
