Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	5.54267069892902e-08	1.18412698412698	9.69967372312578e-07	1
AMPLIFICATION-3Q23-3Q29	1.31507345710612e-10	1.14920634920635	4.60275709987142e-09	1
NOTCH2	0.044868630998371	-0.0444444444444444	0.104693472329532	1
BIRC3	0.0245020955512088	-0.0555555555555556	0.0714644453576923	1
BORCS8-MEF2B	0.0245020955512088	-0.0555555555555556	0.0714644453576923	1
ARID1A	0.00124351631358049	-0.111111111111111	0.00544038387191464	1
RAD50	0.00124351631358049	-0.111111111111111	0.00544038387191464	1
CARD11	0.000681911505081557	-0.122222222222222	0.00397781711297575	1
KMT2C	0.000681911505081557	-0.122222222222222	0.00397781711297575	1
UBR5	0.000372468945848173	-0.133333333333333	0.00325910327617151	1
DELETION_6Q21	0.0293926956686603	-0.141269841269841	0.0791341806463931	1
DELETION_TP53	0.0106864198752877	-0.185714285714286	0.040236726471796	1
DELETION_6Q25.3	4.62009198303495e-06	-0.211111111111111	5.39010731354077e-05	1
DELETION_13Q12.11	0.0114962075633703	-0.215873015873016	0.040236726471796	1
ATM	0.037551041617432	-0.220634920634921	0.09387760404358	1
ATM	3.01737214697299e-05	0.461273666092943	0.00105608025144055	2
DELETION_6Q25.3	0.000115187683535235	0.439759036144578	0.00201578446186661	2
DELETION_6Q21	0.000306886443238744	0.404044750430293	0.00268525637833901	2
DELETION_11Q22.3	0.0117739702354087	0.28184165232358	0.0515111197799131	2
BORCS8-MEF2B	0.0223882111183303	0.178571428571429	0.0777249695996219	2
NOTCH2	0.0432217337162063	0.142857142857143	0.126063390005602	2
TET2	0.0244278475884526	-0.0602409638554217	0.0777249695996219	2
NOTCH1	0.0244278475884526	-0.0602409638554217	0.0777249695996219	2
DELETION_12P13.2	0.00222386557437478	-0.108433734939759	0.0111193278718739	2
RAD50	0.00121726814526166	-0.120481927710843	0.00710073084735968	2
DELETION_15Q26.2	0.000194382945174409	-0.156626506024096	0.00226780102703477	2
AMPLIFICATION-3Q22.1-3Q22.3	0.000527194724047382	-0.435456110154905	0.00369036306833167	2
DELETION_1P13.1	0.0028842024279191	0.31623212783852	0.0114463822887823	3
WIDE_PEAK_1P21.2-22.1	0.014789985307563	0.264928511354079	0.0431374571470587	3
KMT2C	0.0289518630536674	0.19259882253995	0.0633322004298974	3
NOTCH2	0.0448035010594034	-0.0487804878048781	0.0871179187266177	3
BIRC3	0.0244161630478562	-0.0609756097560976	0.0569710471116645	3
BORCS8-MEF2B	0.0244161630478562	-0.0609756097560976	0.0569710471116645	3
S1PR1	0.00404331883347198	-0.0975609756097561	0.0141516159171519	3
DELETION_15Q26.2	0.0349328115524099	-0.111858704793944	0.0719204943726086	3
TP53	0.000358239184711278	-0.146341463414634	0.00208972857748245	3
DELETION_9P21.3	0.0173641836421627	-0.162741799831791	0.046749725190438	3
DELETION_6Q21	0.00294335544568688	-0.172834314550042	0.0114463822887823	3
DELETION_6Q25.3	0.00172012611973845	-0.185029436501262	0.00860063059869225	3
DELETION_19P13.3	0.0107832211735681	-0.201429772918419	0.0343102491886258	3
DELETION_9P21.1	4.0907312278401e-06	-0.231707317073171	3.57938982436009e-05	3
DELETION_TP53	1.2666883411568e-05	-0.268292682926829	8.8668183880976e-05	3
AMPLIFICATION-8Q23.2-8Q24.21	2.57246252729575e-06	-0.390243902439024	3.00120628184504e-05	3
AMPLIFICATION-3Q22.1-3Q22.3	1.11636597229215e-08	-0.587468460891506	3.90728090302252e-07	3
AMPLIFICATION-3Q23-3Q29	1.48347542206927e-07	-0.63246425567704	2.59608198862122e-06	3
DELETION_TP53	0.00211902980120959	0.821036106750393	0.0247220143474452	4
TP53	0.00148717494848287	0.574568288854003	0.0247220143474452	4
ARID1A	0.0360466791277803	0.333594976452119	0.180233395638902	4
NOTCH2	0.0449226355898051	-0.0408163265306122	0.189130914079606	4
NOTCH1	0.0245735139643679	-0.0510204081632653	0.143345498125479	4
BORCS8-MEF2B	0.0245735139643679	-0.0510204081632653	0.143345498125479	4
KMT2C	0.000699726554340186	-0.112244897959184	0.0244904294019065	4
DELETION_8P23.3	0.014432531960043	-0.239403453689168	0.126284654650376	4
ATM	0.04863366362047	-0.244113029827316	0.189130914079606	4
AMPLIFICATION-8Q23.2-8Q24.21	0.0011720322549683	1.13725490196078	0.0064019394354266	5
DELETION_15Q26.2	0.00113149495015128	0.718954248366013	0.0064019394354266	5
DELETION_8P23.3	0.0064920527518978	0.532679738562091	0.0206565314833112	5
NOTCH2	0.0449463195556237	-0.0392156862745098	0.0983200740279268	5
TET2	0.0246048825013099	-0.0490196078431373	0.0574113925030564	5
BIRC3	0.0246048825013099	-0.0490196078431373	0.0574113925030564	5
NOTCH1	0.0246048825013099	-0.0490196078431373	0.0574113925030564	5
BORCS8-MEF2B	0.0246048825013099	-0.0490196078431373	0.0574113925030564	5
S1PR1	0.00416826199580388	-0.0784313725490196	0.0145889169853136	5
PCLO	0.00416826199580388	-0.0784313725490196	0.0145889169853136	5
DELETION_12P13.2	0.00231165467228725	-0.0882352941176471	0.0101134891912567	5
ARID1A	0.00128038788708532	-0.0980392156862745	0.0064019394354266	5
TP53	0.000389958464131111	-0.117647058823529	0.00341213656114722	5
HLA-C	0.000389958464131111	-0.117647058823529	0.00341213656114722	5
DELETION_6Q21	9.98394205033749e-06	-0.176470588235294	0.000174718985880906	5
DELETION_1P13.1	2.81787386548854e-06	-0.196078431372549	9.86255852920989e-05	5
DELETION_9P21.1	0.00129886852641349	0.617272727272727	0.00757673307074536	6
DELETION_9P21.3	0.00868359916755398	0.496363636363636	0.0434179958377699	6
NOTCH2	0.0449347252126304	-0.04	0.157271538244206	6
BIRC3	0.0245895225721711	-0.05	0.0956259211139987	6
BORCS8-MEF2B	0.0245895225721711	-0.05	0.0956259211139987	6
KMT2C	0.000703758401481334	-0.11	0.00492630881036934	6
TP53	0.000387312249829665	-0.12	0.00338898218600957	6
DELETION_6Q21	9.80361683666374e-06	-0.18	0.000114375529761077	6
DELETION_1P13.1	2.75220049556932e-06	-0.2	4.81635086724631e-05	6
KMT2D	7.52283884128223e-07	-0.22	2.63299359444878e-05	6
