MCL-28	UNMC-59	HUMC-8	UNMC-81	UNMC-18	HUMC-7	UNMC-16	UNMC-7	S92-5	UNMC-33	WCM062	GROUP4-9	UNMC-68-A2	M47-024	SPECS-3163	UNMC-5	S94-7	GROUP7-1	M47-027	SPECS-3155	GROUP7-15	WCM032	HUMC3	IA04	HUMC-15	IA1857	GROUP6-2	GROUP5-9	GROUP4-2	UNMC-62	SPECS-1917	IA2852	MCL-38	GROUP5-6	MCL-138	GROUP4-7	MCL-98	GROUP7-17	M47-029	M22-51	HUMC-6	S03-3	MCL-14	MCL-37	MCL-33	IA2268	GROUP4-1	GROUP4-4	MCL-40	GROUP7-13	UNMC-20	UNMC-69	SPECS-3158	IA4227	GROUP6-4	GROUP6-3	UNMC-28	SPECS-3157	MCL-39	MCL-42	UNMC-90	UNMC-48	GROUP7-6	GROUP5-4	IA68	GROUP7-11	UNMC-6	SC86-6	IA4885	UNMC-55	UNMC-47	UNMC-87	GROUP7-9	GROUP7-20	GROUP5-10	UNMC-64	IA2745	HUMC4	UNMC-79-C1	IA2084	IA4203	IA1147	UNMC-61	MCL-128	GROUP7-14	GROUP4-6	GROUP7-2	HUMC5	MCL-35	MCL-75	UNMC-24	M47-023	UNMC-86	GROUP5-1	GROUP5-5	UNMC-8	GROUP6-1	UNMC-23	MCL-71	IA4289	S08-1	UNMC-84	SC02-11	UNMC-44	M47-022	BC04	HUMC-9	GROUP7-22	M47-3	UNMC-51	GROUP4-3	WCM045	UNMC-31	GROUP7-5	GROUP4-8	UNMC-97	HUMC1	MCL-61	S87-4	UNMC-85	SC08-2	S06-166	IA2334	MCL-122	GROUP5-3	GROUP5-7	S89-9	GROUP4-5	M47-025	IA834	HUMC-12	UNMC-88	GROUP4-11	UNMC-39	MCL-25	HUMC-10	GROUP7-19	GROUP5-8	SPECS-3164	UNMC-71-A5	MCL-24	UNMC-37	IA-02	GROUP7-3	S03-8	GROUP5-2	GROUP4-10	MCL-45	MCL-109	SC01-10	WCM041	MCL-146	MCL-126
MCL-28	1	0.432742322407916	0.4194858304115	0.138966894449034	0.691011235955056	0.123952883510669	-0.0216371161203958	0.100311829011446	-0.0522328507369894	0.281282509565145	0.0883940550933667	0.052999894000318	-0.00607950478857247	0.332198639670052	-0.00548111855172106	0.185499629001113	-0.0296278414462486	0.052999894000318	0.0142785929539713	0.232261388096275	0.457556616904033	-0.0587145237682116	0.317999364001908	0.281282509565145	0.114335478114834	0.348888014184993	-0.0908845334946368	0.114335478114834	0.386706208001525	-0.0216371161203958	-0.139752693859885	0.248826835384551	0.482389036815341	0.123952883510669	0.313094496611482	0.114335478114834	0.430907257600508	-0.0216371161203958	0.510274772584435	-0.0522328507369894	0.432742322407916	0.185499629001113	0.123952883510669	0.159231968000628	0.614180448002423	0.0216371161203958	0.147853626822704	0.129822696722375	0.281282509565145	0.400286648227322	0.356865280176602	-0.0587145237682116	-0.116673868979645	0.147853626822704	0.665955904034109	-0.0216371161203958	0.592556828924972	-0.0587145237682116	0.0595020693310884	0.0452494851497994	0.457556616904033	0.347445761879967	0.229020960923723	0.0142785929539713	-0.173806809160162	0.186358030758516	0.229405365392641	0.114335478114834	-0.0522328507369894	0.169619735330389	0.248826835384551	0.0595020693310884	0.0883940550933667	-0.104381375587932	-0.129822696722375	0.369647866754079	0.281282509565145	-0.104381375587932	0.16102523731615	0.438151601438014	0.180862177416969	-0.079499841000477	0.0554526057810887	0.563543223692964	0.385161938801232	-0.00692942291605053	0.570036329378991	-0.0522328507369894	0.544139400138672	-0.0727152546700598	-0.173096928963166	-0.079499841000477	-0.192859756567346	-0.152304991509027	-0.104381375587932	0.324819282692762	0.272969088001077	0.312153288970447	0.549661226230569	-0.0727152546700598	0.0777825793197633	0.0216371161203958	-0.0740815907895774	0.369647866754079	0.0188036965850973	-0.129822696722375	-0.129822696722375	0.0883940550933667	0.281282509565145	-0.192859756567346	0.123952883510669	-0.106554280648885	0.324819282692762	-0.129822696722375	-0.129822696722375	0.396067415730337	0.0595020693310884	0.47717638885243	-0.121765460170892	0.0216371161203958	-0.00692942291605053	0.105781456588602	0.245413984511452	-0.0727152546700598	-0.129822696722375	0.563543223692964	-0.142930084982323	0.56907885698065	-0.152304991509027	0.193399320340386	0.432742322407916	0.570036329378991	-0.104579394581913	0.312153288970447	-0.0216371161203958	0.281464493739361	0.125368845951593	-0.173096928963166	0.123952883510669	0.369647866754079	0.563543223692964	0.621152023419974	0.347868386824299	0.180862177416969	NA	0.248826835384551	-0.104381375587932	-0.0727152546700598	0.47717638885243	0.180862177416969	0.123952883510669	NA	0.0746453517103242
UNMC-59	0.432742322407916	1	0.117073226447712	0.116774841624228	0.476016554648707	0.251259453814803	0.3	0.280975743474508	0.0309492230295086	0.0666666666666667	0.46423834544263	0.204124145231931	0.280975743474508	0.193121819834107	0.253320198552449	0.408248290463863	0.0912870929175277	0.204124145231931	0.366617787553383	0.247716847153431	0.482804549585268	0.0753778361444409	0.612372435695795	0.3	-0.0533760512683624	0.372104203767625	-0.0241402274792634	0.133440128170906	0.525657483037847	0.0666666666666667	-0.0812444463702387	0.166666666666667	0.440385506050544	0.603022689155527	-0.0468292905790847	0.133440128170906	0.392031280116988	0.3	0.247593784236069	0.247593784236069	0.3	0.204124145231931	0.251259453814803	0.175219161012616	0	0.166666666666667	0.361111111111111	0.3	0.0666666666666667	0.361111111111111	0.320256307610174	0.0753778361444409	2.43597740252107e-20	-0.0277777777777778	0.253320198552449	0.3	0.410791918128875	0.0753778361444409	0.458333333333333	0.126744850104896	0.14484136487558	0.109985336266015	0.247593784236069	0.109985336266015	-0.109737820326537	0.105550082730187	0.345288897073515	-0.0533760512683624	-0.185695338177052	-0.100503781525921	-0.125	-0.125	-0.185695338177052	-0.100503781525921	-0.125	0.247593784236069	0.3	0.251259453814803	-0.0620173672946042	0.166666666666667	-0.146647115021353	-0.204124145231931	-0.100503781525921	0.420084025208403	0.0912870929175277	-0.0533760512683624	0.105550082730187	0.0309492230295086	0.293105190880275	-0.0700140042014005	0.0666666666666667	-1.32787105030324e-19	0.247593784236069	0.109985336266015	0.603022689155527	0.197528076587766	0.525657483037847	0.392031280116988	0.392031280116988	0.420084025208403	1.62398493501404e-20	-0.0277777777777778	-0.109737820326537	0.0309492230295086	-0.193121819834107	-0.125	-0.125	0.0309492230295086	0.0666666666666667	-0.185695338177052	-0.100503781525921	-0.14484136487558	0.0438951281306147	-0.125	-0.125	0.0216371161203958	0.166666666666667	-0.0950586375786717	-0.11724207635211	-0.0277777777777778	-0.0533760512683624	0.037037037037037	-0.0700140042014005	-0.0700140042014005	0.166666666666667	0.420084025208403	-0.137620470640795	0.180144173030723	0.109985336266015	0.209083349395727	0.3	0.253320198552449	-0.222222222222222	0.0261354186744658	-0.166666666666667	-0.0684653196881458	0.197528076587766	0.0666666666666667	-0.100503781525921	0.0309492230295086	0.420084025208403	0.348548337788463	0.313822957230424	0.109985336266015	NA	0.166666666666667	-0.100503781525921	-0.0700140042014005	0.348548337788463	0.109985336266015	-0.100503781525921	NA	0.0261354186744658
HUMC-8	0.4194858304115	0.117073226447712	1	0.013671207476869	0.389088306468638	0.120016280129042	0.117073226447712	0.0789473684210527	-0.0826118190314083	0.117073226447712	0.373927180879006	0.458831467741124	0.424342105263158	0.434100375272306	0.382575467298942	0.315446634072023	0.272525499772619	0.602216301410225	0.35538693372933	0.0966700351390228	0.230615824363413	0.144725514273257	0.315446634072023	0.117073226447712	0.352438328688247	0.246859491689052	-0.00678281836362978	0.352438328688247	0.270777837200746	0.117073226447712	0.11699205845052	0.456585583146076	0.0966700351390228	0.367108621571188	0.424342105263158	0.221211291410708	0.0587473495446047	0.280975743474508	0.221747514242201	0.373927180879006	0.772683294554898	0.602216301410225	0.120016280129042	0.270777837200746	0.516939507383242	0.40195141080381	0.128780549092483	0.444878260501305	0.280975743474508	0.40195141080381	0.221211291410708	0.144725514273257	0.252517686878038	0.128780549092483	0.382575467298942	0.280975743474508	0.272525499772619	0.144725514273257	0.25170743686258	0.0356122284897881	0.824112431181018	0.175118199228945	0.373927180879006	0.175118199228945	0.0986677300912662	-0.136422259656987	0.11699205845052	0.221211291410708	0.373927180879006	0.144725514273257	0.0468292905790847	0.0468292905790847	0.0695678476053965	-0.127076061313104	-0.158048855704411	0.221747514242201	0.444878260501305	0.120016280129042	-0.159732612269387	0.0468292905790847	-0.00515053527143956	0.0286769667338202	0.515364026436476	-0.0885250659785213	0.384741882031933	0.352438328688247	0.382575467298942	0.373927180879006	-0.00411777244619114	-0.0885250659785213	0.117073226447712	0.315446634072023	0.0695678476053965	-0.185419269771824	0.120016280129042	-0.0092500996960562	-0.0984646680729985	-0.069762477584218	-0.069762477584218	-0.0885250659785213	0.357733389743887	0.538536841659474	-0.0092500996960562	0.221747514242201	0.349315145726934	0.25170743686258	-0.158048855704411	0.221747514242201	-0.0468292905790847	0.0695678476053965	0.120016280129042	0.0780024111817425	0.422421219453233	0.0468292905790847	0.0468292905790847	0.495479640268656	0.0468292905790847	0.503022727418257	-0.00411777244619114	0.128780549092483	0.221211291410708	0.083252072140595	0.255739079493506	-0.0885250659785213	0.25170743686258	-0.0885250659785213	-0.0386680140556091	0.483665365965786	0.175118199228945	0.444276830931073	0.444878260501305	0.382575467298942	-0.144390312618845	0.572786658059896	-0.0468292905790847	0.272525499772619	-0.0092500996960562	0.280975743474508	0.120016280129042	-0.0826118190314083	-0.0885250659785213	0.0356122284897881	0.111916502999891	0.35538693372933	NA	0.661463729429571	-0.127076061313104	-0.0885250659785213	0.0356122284897881	-0.00515053527143956	0.120016280129042	NA	0.444276830931073
UNMC-81	0.138966894449034	0.116774841624228	0.013671207476869	1	0.214767018693962	0.0293407829258138	-0.155699788832305	0.492163469167283	0.307197702501423	-0.0194624736040381	0.0542113592649569	0.119182823655699	0.013671207476869	0.436940542302893	0.0123255941942418	-0.119182823655699	-0.0266500895444513	0.119182823655699	0.0428117340781714	0.321412173266613	0.451035398506213	0.23472626340651	-0.119182823655699	-0.0194624736040381	0.0155824498334743	0.482804549585268	0.155043418236511	0.0155824498334743	0.409223795535567	0.116774841624228	0.189746147154655	0.121640460025238	0.546400694553241	0.0293407829258138	-0.0820272448612138	-0.0934946990008457	0.473053703356516	0.116774841624228	0.307197702501423	0.0542113592649569	-0.0194624736040381	-2.58436552660931e-20	0.0293407829258138	0.102305948883892	-0.204611897767784	0.0648749120134603	0.291937104060571	-0.0194624736040381	-0.0194624736040381	0.291937104060571	0.233736747502114	0.132033523166162	0.17491256557036	-0.0486561840100952	0.184883912913627	-0.0194624736040381	0.533001790889026	0.132033523166162	-0.0486561840100952	0.222009146965286	-0.0422845686099574	0.0428117340781714	-0.0722818123532759	0.342493872625371	0.345994647898123	0.443721390992706	0.43878796529514	0.233736747502114	0.307197702501423	0.440111743887206	-0.218952828045428	-0.218952828045428	-0.0722818123532759	-0.176044697554883	0.121640460025238	-0.0722818123532759	0.253012156852495	-0.176044697554883	0.313822957230424	0.121640460025238	-0.107029335195428	-2.01903556766353e-20	0.132033523166162	0.449673083865313	0.346451164077867	0.233736747502114	0.357442231633013	0.0542113592649569	0.273818497954266	-0.122638113781449	-0.0194624736040381	0.119182823655699	-0.0722818123532759	0.0428117340781714	-0.176044697554883	0.435696964019859	0.204611897767784	0.366235125179238	0.152597968824683	-0.122638113781449	0.26236884835554	0.178406008037016	0.345994647898123	0.18070453088319	0.451035398506213	0.291937104060571	-0.0486561840100952	-0.0722818123532759	-0.0194624736040381	0.18070453088319	-0.176044697554883	-0.155043418236511	0.256292331776387	-0.218952828045428	-0.0486561840100952	0.126333540408213	-0.0486561840100952	-0.166506860223965	0.0342273122442833	-0.0486561840100952	-0.0934946990008457	0.216249706711534	-0.122638113781449	-0.122638113781449	0.291937104060571	0.449673083865313	0.0964236519799837	0.233736747502114	-0.256870404469028	0.0457793906474048	0.116774841624228	0.357442231633013	0.0648749120134603	-0.167857765707151	-0.155699788832305	0.346451164077867	0.345994647898123	0.116774841624228	-0.176044697554883	0.18070453088319	0.449673083865313	0.351514482695037	0.352371405082979	0.0428117340781714	NA	-0.0486561840100952	-0.176044697554883	-0.122638113781449	0.481019818424787	0.342493872625371	0.0293407829258138	NA	-0.167857765707151
UNMC-18	0.691011235955056	0.476016554648707	0.389088306468638	0.214767018693962	1	0.0587145237682116	0.173096928963166	0.28269697266862	-0.0321432927612243	0.173096928963166	0.249110518899488	0.450499099002703	0.176305638868602	0.347868386824299	0.0630328633447922	0.317999364001908	0.237022731569989	0.450499099002703	0.252255142186825	0.142930084982323	0.441886869749786	-0.0097857539613686	0.317999364001908	0.173096928963166	0.32221816559635	0.496494481724797	0.00313394943084954	0.32221816559635	0.614180448002423	0.173096928963166	-0.00791052984112555	0.35701241598653	0.518121558060922	0.287048782866812	0.28269697266862	0.443483066627234	0.447872110261945	0.324556741805937	0.5303643305602	0.249110518899488	0.476016554648707	0.185499629001113	0.0587145237682116	0.272969088001077	0.500443328001974	0.508472228829301	0.508472228829301	0.324556741805937	0.324556741805937	0.382255718126992	0.564747967658118	0.332715634686532	0.272239027619171	0.129822696722375	0.638550311275504	0.476016554648707	0.651812511817469	0.218548505137232	0.167687649933067	-0.0164543582362907	0.332198639670052	0.252255142186825	0.389737424729844	0.0856715577238275	0.0541365471154604	0.158952437999911	0.268958014598269	0.32221816559635	0.249110518899488	0.332715634686532	0.167687649933067	-0.0216371161203958	0.108483613069132	-0.169619735330389	-0.0216371161203958	0.249110518899488	0.627476367491478	0.0587145237682116	0.120768927987113	0.35701241598653	0.0856715577238275	0.185499629001113	0.446882764235833	0.518096189524176	0.340720176631859	-0.0415765374963032	0.542630736620385	0.389737424729844	0.468035987531864	0.199966950342665	0.0216371161203958	0.185499629001113	0.108483613069132	-0.0809120267391704	0.0587145237682116	0.153861765486045	0.386706208001525	0.329118141631884	0.566626078892007	-0.118162288838847	0.175010803469467	0.256039207424683	0.0541365471154604	0.389737424729844	0.112822179510584	-0.0216371161203958	-0.0216371161203958	0.389737424729844	0.173096928963166	0.249110518899488	0.0587145237682116	0.128491926664831	0.25358698385663	-0.210961882173859	-0.0216371161203958	0.311797752808989	0.167687649933067	0.127521276331253	-0.197868872777699	0.256039207424683	0.200953264565465	0.129822696722375	0.199966950342665	-0.118162288838847	0.167687649933067	0.518096189524176	-0.107197563736742	0.595064192915839	-0.0809120267391704	0.329118141631884	0.627476367491478	0.446711161965267	-0.248826835384551	0.0916102043717616	0.0216371161203958	0.133325286508119	0.552762638968385	0.324556741805937	0.0587145237682116	0.389737424729844	0.518096189524176	0.559448180033884	0.441886869749786	0.0856715577238275	NA	0.35701241598653	0.287048782866812	0.199966950342665	0.559448180033884	0.252255142186825	0.0587145237682116	NA	0.210364173001823
HUMC-7	0.123952883510669	0.251259453814803	0.120016280129042	0.0293407829258138	0.0587145237682116	1	0.251259453814803	0.120016280129042	0.214625462533077	0.251259453814803	0.214625462533077	0.184637236468999	0.120016280129042	0.065506972011172	0.108203461038528	0.184637236468999	0.103215352980596	0.184637236468999	0.298456439592633	0.207470665721654	0.13829249646803	0.0984848484848485	0.184637236468999	0.251259453814803	0.136794622382492	0.0934946990008457	0.13829249646803	0.136794622382492	0.158491694498104	0.603022689155527	0.2939534671748	0.364326208031464	0.207470665721654	0.46969696969697	0.120016280129042	0.136794622382492	0.181242880189743	0.251259453814803	0.214625462533077	0.214625462533077	0.251259453814803	0.184637236468999	0.46969696969697	0.158491694498104	0.158491694498104	0.159130987416042	0.159130987416042	0.251259453814803	0.251259453814803	0.159130987416042	0.136794622382492	0.0984848484848485	0.0451622302330945	0.159130987416042	0.108203461038528	0.251259453814803	0.103215352980596	0.0984848484848485	0.364326208031464	0.277058823757398	0.13829249646803	0.298456439592633	0.214625462533077	0.298456439592633	-0.158818549236898	-0.114568370511383	-0.134728672455117	-0.14484136487558	-0.111978502191171	-0.166666666666667	0.364326208031464	0.364326208031464	0.214625462533077	-0.0606060606060606	-0.0753778361444409	-0.111978502191171	-0.100503781525921	-0.0606060606060606	-0.124659598667794	-0.0753778361444409	-0.0884315376570764	-0.123091490979333	-0.166666666666667	-0.0422200330920749	-0.137620470640795	-0.14484136487558	-0.114568370511383	-0.111978502191171	-0.0706996321640269	-0.0422200330920749	0.251259453814803	-0.123091490979333	0.214625462533077	-0.0884315376570764	-0.0606060606060606	-0.158818549236898	-0.105661129665403	-0.0945615027076918	-0.0945615027076918	-0.0422200330920749	-0.180648920932378	-0.134005042034562	0.0727918350669117	-0.111978502191171	-0.116456839130972	-0.0753778361444409	-0.0753778361444409	-0.111978502191171	-0.100503781525921	-0.111978502191171	0.46969696969697	0.065506972011172	0.0727918350669117	0.364326208031464	0.364326208031464	0.0587145237682116	0.364326208031464	0.277058823757398	-0.0706996321640269	-0.134005042034562	-0.14484136487558	-0.134005042034562	-0.0422200330920749	-0.0422200330920749	-0.0753778361444409	-0.0422200330920749	-0.0829882662886615	-0.14484136487558	-0.0884315376570764	-0.0945615027076918	-0.100503781525921	-0.114568370511383	-0.134005042034562	-0.0945615027076918	-0.100503781525921	-0.137620470640795	-0.158818549236898	-0.100503781525921	-0.0606060606060606	-0.111978502191171	-0.0422200330920749	-0.0573225152601513	-0.116456839130972	-0.0884315376570764	NA	-0.0753778361444409	-0.0606060606060606	-0.0422200330920749	-0.0573225152601513	-0.0884315376570764	-0.0606060606060606	NA	-0.0945615027076918
UNMC-16	-0.0216371161203958	0.3	0.117073226447712	-0.155699788832305	0.173096928963166	0.251259453814803	1	0.117073226447712	0.0309492230295086	0.0666666666666667	0.247593784236069	0.204124145231931	0.117073226447712	-0.14484136487558	0.105550082730187	0.408248290463863	0.251039505523201	0.204124145231931	0.366617787553383	0.055048188256318	-0.0241402274792634	-0.100503781525921	0.408248290463863	0.0666666666666667	0.133440128170906	0.0826898230594723	0.14484136487558	0.133440128170906	0.350438322025231	0.0666666666666667	-0.0812444463702387	0.166666666666667	0.055048188256318	0.603022689155527	0.117073226447712	0.320256307610174	0.0261354186744658	0.3	0.0309492230295086	0.46423834544263	0.3	0.204124145231931	0.251259453814803	0.175219161012616	0.175219161012616	0.361111111111111	0.361111111111111	0.3	0.0666666666666667	0.361111111111111	0.507072487049443	0.427141071485165	0.299572344757639	-0.0277777777777778	0.253320198552449	0.533333333333333	-0.0684653196881458	0.251259453814803	0.458333333333333	0.126744850104896	0.14484136487558	0.109985336266015	0.247593784236069	0.109985336266015	-0.109737820326537	-0.189990148914337	-0.0812444463702387	-0.0533760512683624	-0.185695338177052	-0.276385399196283	-0.125	-0.125	-0.185695338177052	-0.100503781525921	-0.125	0.247593784236069	0.0666666666666667	0.251259453814803	-0.206724557648681	-0.125	-0.146647115021353	0.204124145231931	0.0753778361444409	-0.0700140042014005	-0.228217732293819	-0.0533760512683624	-0.0422200330920749	0.0309492230295086	-0.11724207635211	-0.0700140042014005	-0.166666666666667	-0.204124145231931	0.0309492230295086	-0.146647115021353	0.251259453814803	-0.263370768783688	8.31131853260473e-21	-0.156812512046795	-0.156812512046795	-0.0700140042014005	1.52248587657567e-20	0.166666666666667	-0.109737820326537	-0.185695338177052	-0.193121819834107	-0.125	-0.125	0.0309492230295086	-0.166666666666667	-0.185695338177052	-0.100503781525921	0.0241402274792634	-0.109737820326537	-0.125	-0.125	-0.129822696722375	-0.125	-0.0950586375786717	-0.11724207635211	-0.0277777777777778	-0.0533760512683624	-0.0925925925925926	-0.0700140042014005	-0.0700140042014005	0.166666666666667	-0.0700140042014005	-0.137620470640795	0.0400320384512718	0.109985336266015	0.0261354186744658	0.3	-0.0422200330920749	-0.222222222222222	0.0261354186744658	0.0666666666666667	-0.228217732293819	0.0438951281306147	0.0666666666666667	-0.100503781525921	-0.185695338177052	-0.0700140042014005	-0.0950586375786717	0.14484136487558	0.109985336266015	NA	0.166666666666667	0.251259453814803	-0.0700140042014005	-0.0950586375786717	-0.146647115021353	-0.100503781525921	NA	0.0261354186744658
UNMC-7	0.100311829011446	0.280975743474508	0.0789473684210527	0.492163469167283	0.28269697266862	0.120016280129042	0.117073226447712	1	0.0695678476053965	-0.0468292905790847	0.221747514242201	0.315446634072023	0.194078947368421	0.552799696635827	0.17497637651657	0.0286769667338202	0.160309117513305	0.315446634072023	0.175118199228945	0.367346133528287	0.230615824363413	-0.102366827168889	0.172061800402921	-0.0468292905790847	0.221211291410708	0.246859491689052	0.111916502999891	0.352438328688247	0.393858672291994	-0.0468292905790847	0.2168633278595	0.0468292905790847	0.638022231917551	0.367108621571188	0.194078947368421	-0.0412427831443694	0.31576700380225	0.444878260501305	0.221747514242201	0.221747514242201	0.117073226447712	0.172061800402921	0.120016280129042	0.516939507383242	-0.0984646680729985	0.265365979948147	0.538536841659474	0.117073226447712	0.117073226447712	0.128780549092483	0.0899842541331695	0.391817855715403	0.568164795475586	0.128780549092483	0.17497637651657	0.117073226447712	0.496958264291247	0.144725514273257	0.25170743686258	0.658826227061081	0.111916502999891	-0.00515053527143956	0.0695678476053965	-0.00515053527143956	-0.225085759270701	0.278775921907756	0.0171207890415395	0.221211291410708	0.373927180879006	0.26827168499433	-0.158048855704411	-0.158048855704411	-0.0826118190314083	-0.127076061313104	0.25170743686258	0.0695678476053965	0.280975743474508	0.120016280129042	0.65345159564749	0.0468292905790847	-0.00515053527143956	-0.114707866935281	0.144725514273257	0.255739079493506	0.272525499772619	-0.0412427831443694	0.382575467298942	0.221747514242201	0.140004263170499	-0.0885250659785213	-0.210731807605881	0.0286769667338202	0.221747514242201	0.175118199228945	0.120016280129042	0.422421219453233	0.270777837200746	0.187257176673427	0.0587473495446047	-0.0885250659785213	0.462949092609736	0.40195141080381	0.314503389665911	-0.0826118190314083	0.111916502999891	0.456585583146076	0.0468292905790847	0.221747514242201	-0.0468292905790847	0.373927180879006	-0.127076061313104	-0.0406969101817787	0.314503389665911	-0.158048855704411	0.0468292905790847	0.0699143050685834	-0.158048855704411	-0.120191271153035	0.140004263170499	-0.00780488176318079	0.0899842541331695	0.62959379556325	-0.0885250659785213	-0.0885250659785213	0.0468292905790847	0.255739079493506	0.232008084333655	0.385245088007632	-0.00515053527143956	0.187257176673427	0.117073226447712	0.17497637651657	-0.00780488176318079	0.0587473495446047	-0.210731807605881	0.384741882031933	0.206585559878589	0.280975743474508	-0.127076061313104	0.221747514242201	0.255739079493506	0.191415728132611	0.230615824363413	-0.00515053527143956	NA	0.0468292905790847	-0.127076061313104	-0.0885250659785213	0.191415728132611	0.35538693372933	0.120016280129042	NA	-0.069762477584218
S92-5	-0.0522328507369894	0.0309492230295086	-0.0826118190314083	0.307197702501423	-0.0321432927612243	0.214625462533077	0.0309492230295086	0.0695678476053965	1	0.0309492230295086	-0.00574712643678161	0.151619608715781	0.0695678476053965	0.121033648046685	-0.0744806015673521	-0.0379049021789452	-0.105947422440752	0.151619608715781	0.0748871354455929	0.0255554798357275	-0.058275460170626	0.181965066060653	-0.0379049021789452	0.247593784236069	-0.094160996962925	0.17274503988933	-0.058275460170626	0.252747939216272	-0.032537381359337	0.247593784236069	0.147095470701356	0.131534197875412	0.0255554798357275	0.214625462533077	0.0695678476053965	0.0792934711266737	0.165009663911228	0.247593784236069	0.195402298850575	0.195402298850575	0.0309492230295086	0.151619608715781	0.541229427257326	-0.032537381359337	-0.032537381359337	-0.0670566498972687	0.113480484441532	0.0309492230295086	0.0309492230295086	-0.0670566498972687	0.0792934711266737	0.0186630836985285	-0.0556291878682621	0.113480484441532	-0.0744806015673521	0.0309492230295086	0.0423789689763006	0.181965066060653	0.131534197875412	0.10002769316032	-0.058275460170626	0.0748871354455929	-0.00574712643678161	0.0748871354455929	-0.00815112066253952	-0.211681709717738	0.0150867149437288	-0.267615465052524	-0.00574712643678161	-0.30794088102572	-0.139271503632789	-0.139271503632789	-0.206896551724138	-0.111978502191171	0.131534197875412	-0.206896551724138	-0.185695338177052	-0.111978502191171	-0.0959694666051831	-0.139271503632789	-0.163390113699475	-0.227429413073671	0.0186630836985285	-0.0780076451238516	-0.105947422440752	-0.094160996962925	-0.211681709717738	-0.00574712643678161	-0.130627842100709	-0.0780076451238516	-0.185695338177052	-0.0379049021789452	0.195402298850575	0.313164384590661	-0.111978502191171	-0.150795732256981	-0.032537381359337	-0.174716114729536	-0.174716114729536	-0.0780076451238516	-0.194702157538918	-0.0670566498972687	-0.293440343851423	-0.206896551724138	0.098620009519521	-0.139271503632789	0.402339899383612	0.195402298850575	0.0309492230295086	-0.00574712643678161	-0.111978502191171	-0.192757291333609	-0.150795732256981	-0.139271503632789	-0.139271503632789	-0.313397104421937	-0.139271503632789	-0.105911675110927	-0.130627842100709	0.474554753119133	0.252747939216272	-0.127235694676869	-0.0780076451238516	-0.0780076451238516	0.131534197875412	-0.0780076451238516	0.20444383868582	-0.00743376291812566	-0.163390113699475	-0.174716114729536	-0.185695338177052	-0.211681709717738	-0.0670566498972687	-0.00485322540915377	0.0309492230295086	-0.254273813857804	-0.150795732256981	0.0309492230295086	-0.111978502191171	-0.00574712643678161	-0.0780076451238516	-0.105911675110927	-0.215170929860773	-0.163390113699475	NA	-0.139271503632789	-0.111978502191171	-0.0780076451238516	-0.105911675110927	0.0748871354455929	-0.111978502191171	NA	-0.174716114729536
UNMC-33	0.281282509565145	0.0666666666666667	0.117073226447712	-0.0194624736040381	0.173096928963166	0.251259453814803	0.0666666666666667	-0.0468292905790847	0.0309492230295086	1	0.0309492230295086	0.204124145231931	0.117073226447712	0.0241402274792634	0.105550082730187	0.204124145231931	0.0912870929175277	0.204124145231931	0.109985336266015	0.055048188256318	0.14484136487558	0.251259453814803	-1.16188716901534e-19	0.533333333333333	0.320256307610174	0.227397013413549	0.14484136487558	0.320256307610174	-2.40434571836065e-20	0.0666666666666667	-0.0812444463702387	0.458333333333333	0.055048188256318	0.251259453814803	-0.0468292905790847	0.507072487049443	0.0261354186744658	0.0666666666666667	0.46423834544263	0.0309492230295086	0.3	-1.05468924568356e-19	0.251259453814803	0.350438322025231	0.350438322025231	0.166666666666667	-0.0277777777777778	0.3	0.533333333333333	0.166666666666667	0.320256307610174	0.251259453814803	-2.48672693174025e-20	0.361111111111111	-0.0422200330920749	0.0666666666666667	-0.0684653196881458	0.251259453814803	0.166666666666667	0.126744850104896	0.14484136487558	0.87988269012812	0.68088290664919	0.366617787553383	0.0438951281306147	0.105550082730187	0.0609333347776791	-0.0533760512683624	0.0309492230295086	0.251259453814803	0.458333333333333	0.166666666666667	0.247593784236069	0.251259453814803	-0.125	-0.185695338177052	0.0666666666666667	-0.100503781525921	0.0826898230594723	0.166666666666667	0.366617787553383	0.204124145231931	-0.100503781525921	-0.0700140042014005	-0.228217732293819	-0.0533760512683624	-0.189990148914337	0.0309492230295086	0.0879315572640824	-0.0700140042014005	-0.166666666666667	-2.76639802146508e-20	-0.185695338177052	-0.146647115021353	-0.100503781525921	-0.109737820326537	-0.175219161012616	-0.156812512046795	0.209083349395727	-0.0700140042014005	-0.299572344757639	-0.222222222222222	-0.109737820326537	0.247593784236069	-0.193121819834107	-0.125	-0.125	0.247593784236069	0.0666666666666667	-0.185695338177052	0.251259453814803	0.0241402274792634	-0.109737820326537	-0.125	-0.125	0.0216371161203958	-0.125	-0.0950586375786717	-0.11724207635211	0.166666666666667	0.133440128170906	0.037037037037037	0.420084025208403	-0.0700140042014005	-0.125	-0.0700140042014005	-0.137620470640795	-0.100080096128179	-0.146647115021353	0.0261354186744658	-0.166666666666667	-0.0422200330920749	0.166666666666667	-0.156812512046795	0.0666666666666667	0.0912870929175277	0.0438951281306147	-0.166666666666667	0.251259453814803	0.247593784236069	-0.0700140042014005	0.126744850104896	0.14484136487558	0.109985336266015	NA	-0.125	-0.100503781525921	-0.0700140042014005	-0.0950586375786717	-0.146647115021353	0.251259453814803	NA	0.209083349395727
