Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q23-3Q29	7.88112480231229e-10	1.12142857142857	2.7583936808093e-08	1
AMPLIFICATION-3Q22.1-3Q22.3	8.26130267389642e-06	1.08809523809524	0.000144572796793187	1
BORCS8-MEF2B	0.0448210096244096	-0.0476190476190476	0.134253309893702	1
NOTCH1	0.0244392426967647	-0.0595238095238095	0.0855373494386765	1
DAZAP1	0.00737665029998526	-0.0833333333333333	0.0351094959810216	1
AMPLIFICATION_18Q21.33	0.00126540997503009	-0.154761904761905	0.0110723372815133	1
DELETION_6Q21	0.0460297062492693	-0.173809523809524	0.134253309893702	1
DELETION_TP53	0.023027566185591	-0.176190476190476	0.0855373494386765	1
DELETION_6Q25.3	0.00802502765280494	-0.188095238095238	0.0351094959810216	1
DELETION_19P13.3	0.0068299628876734	-0.245238095238095	0.0351094959810216	1
ATM	0.000740952872427229	-0.316666666666667	0.00864445017831767	1
DELETION_11Q22.3	0.00189935467326177	-0.35952380952381	0.0132954827128324	1
DELETION_1P13.1	0.00332728991480904	0.392857142857143	0.0194091911697194	2
WIDE_PEAK_1P21.2-22.1	0.00601838748764518	0.333333333333333	0.0298810876335711	2
DELETION_1Q21.1-1Q21.3	0.0280787976341755	0.283333333333333	0.0893416288360129	2
BORCS8-MEF2B	0.0448210096244096	-0.0476190476190476	0.130727944737861	2
CARD11	0.00222946144422572	-0.107142857142857	0.01560623010958	2
AMPLIFICATION_13Q31.3	0.0115470564905644	-0.119047619047619	0.0404146977169754	2
TP53	0.000362026168447412	-0.142857142857143	0.00316772897391485	2
DELETION_9P21.1	1.56412946000513e-05	-0.202380952380952	0.000182481770333932	2
DELETION_9P21.3	8.16576849694719e-06	-0.214285714285714	0.000142900948696576	2
DELETION_17P13.3	0.0096021667331017	-0.233333333333333	0.0373417595176177	2
DELETION_19P13.3	0.0068299628876734	-0.245238095238095	0.0298810876335711	2
AMPLIFICATION_14Q32.33	8.79460174592627e-07	-0.380952380952381	3.07811061107419e-05	2
AMPLIFICATION_14Q32.33	0.00599672859863311	0.461538461538462	0.0233206112169065	3
DELETION_17P11.2	0.0003480527514899	0.423076923076923	0.0024363692604293	3
DELETION_11Q22.3	0.00372525803306842	0.32051282051282	0.0162980038946743	3
DELETION_19P13.3	0.0201799799559339	0.269230769230769	0.0588582748714739	3
DELETION_17P13.3	0.0439380830087933	0.230769230769231	0.102522193687184	3
NOTCH1	0.0243662983753623	-0.0641025641025641	0.0609157459384057	3
ANK2	0.0133383990371662	-0.0769230769230769	0.0424403605728015	3
AMPLIFICATION_13Q31.3	0.0114779161184656	-0.128205128205128	0.0401727064146296	3
DELETION_6Q25.3	0.0242451765525765	-0.166666666666667	0.0609157459384057	3
UBR5	0.000187809438917026	-0.166666666666667	0.00164333259052398	3
DELETION_9P21.1	1.44461567560975e-05	-0.217948717948718	0.000252807743231706	3
DELETION_9P21.3	7.44964077978773e-06	-0.230769230769231	0.000252807743231706	3
DELETION_8P23.3	0.00342199654538336	-0.256410256410256	0.0162980038946743	3
AMPLIFICATION-3Q22.1-3Q22.3	0.00263177012474791	-0.371794871794872	0.0153519923943628	3
AMPLIFICATION-3Q23-3Q29	0.000140317450830806	-0.5	0.0016370369263594	3
DELETION_6Q21	8.62398227616244e-05	0.453007518796992	0.00161218528602929	4
DELETION_9P21.3	9.21248734873879e-05	0.447368421052632	0.00161218528602929	4
DELETION_9P21.1	0.000245947589575016	0.411654135338346	0.00286938854504185	4
DELETION_6Q25.3	0.00126813294533756	0.359022556390977	0.0110961632717036	4
AMPLIFICATION_13Q31.3	0.0222217252929901	0.308270676691729	0.129626730875776	4
AMPLIFICATION_18Q21.33	0.0306944798066674	0.268796992481203	0.13428834915417	4
TP53	0.0442071296160163	0.184210526315789	0.171916615173397	4
ANK2	0.0133120689997016	-0.0789473684210526	0.0931844829979112	4
DELETION_1P13.1	0.0304977682499332	-0.152255639097744	0.13428834915417	4
AMPLIFICATION-8Q23.2-8Q24.21	0.00341557613852638	0.976595744680851	0.0132827960942693	5
UBR5	0.0351544029883743	0.414893617021277	0.0878860074709358	5
BORCS8-MEF2B	0.0448968380204641	-0.0425531914893617	0.104759288714416	5
DAZAP1	0.00746045540801096	-0.074468085106383	0.0217596616066986	5
PCLO	0.00746045540801096	-0.074468085106383	0.0217596616066986	5
SPEN	0.00746045540801096	-0.074468085106383	0.0217596616066986	5
KMT2C	0.00227896021777755	-0.0957446808510638	0.00997045095277678	5
AMPLIFICATION_13Q31.3	0.0116421942213101	-0.106382978723404	0.0313443690573733	5
TP53	0.000378753563407494	-0.127659574468085	0.00265127494385246	5
AMPLIFICATION_18Q21.33	0.00130168720814816	-0.138297872340426	0.00759317538086427	5
KMT2D	4.86542884910069e-06	-0.202127659574468	4.2572502429631e-05	5
DELETION_1P13.1	4.86542884910069e-06	-0.202127659574468	4.2572502429631e-05	5
DELETION_6Q21	8.87842284206192e-08	-0.265957446808511	1.55372399736084e-06	5
DELETION_17P11.2	1.16803469579664e-09	-0.329787234042553	4.08812143528824e-08	5
WIDE_PEAK_1P21.2-22.1	0.00210294656084141	-0.421276595744681	0.00997045095277678	5
