Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q23-3Q29	2.58759541793226e-14	1.31509625126646	9.05658396276291e-13	1
AMPLIFICATION-3Q22.1-3Q22.3	6.15800926071569e-09	1.31053698074975	1.07765162062525e-07	1
NOTCH2	0.0245393791782414	-0.0531914893617021	0.0954309190264943	1
BORCS8-MEF2B	0.0135076174821642	-0.0638297872340425	0.0590958264844684	1
SAMHD1	0.00746045540801096	-0.074468085106383	0.0373022770400548	1
DAZAP1	0.00746045540801096	-0.074468085106383	0.0373022770400548	1
AMPLIFICATION_18Q21.33	0.00189808882629698	-0.117021276595745	0.0132866217840789	1
AMPLIFICATION_15Q21.2	8.11097683483594e-08	-0.361702127659574	9.4628063073086e-07	1
ATM	7.3049829483523e-05	-0.362208713272543	0.000639186007980826	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00782094148266789	0.434643143544507	0.0248848138084887	2
DELETION_6Q25.3	0.00103374391844147	0.355252606255012	0.00723620742909029	2
ATM	0.00522631395974008	0.306736166800321	0.0248848138084887	2
DELETION_11Q22.3	0.0129775043622409	0.271852445870088	0.0349394348214178	2
BORCS8-MEF2B	0.011555445533464	0.206896551724138	0.0337033828059367	2
ANK2	0.0340281111617384	0.160785886126704	0.0744364931663028	2
SPEN	0.0073949986574282	-0.0813953488372093	0.0248848138084887	2
SAMHD1	0.0073949986574282	-0.0813953488372093	0.0248848138084887	2
DAZAP1	0.0073949986574282	-0.0813953488372093	0.0248848138084887	2
SP140	0.000106624012934181	-0.162790697674419	0.00124394681756544	2
AMPLIFICATION_14Q32.33	0.0151998092715171	-0.222133119486768	0.0379995231787928	2
WIDE_PEAK_1P21.2-22.1	0.0335846997019745	-0.224538893344026	0.0744364931663028	2
DELETION_TP53	0.000338574493205793	-0.244587008821171	0.00296252681555069	2
AMPLIFICATION_15Q21.2	0.00417154380693117	-0.257016840417001	0.0243340055404318	2
DELETION_17P11.2	8.31002415399137e-05	-0.29149959903769	0.00124394681756544	2
AMPLIFICATION_17Q24.3	2.28156474221224e-05	-0.407778668805132	0.000798547659774284	2
AMPLIFICATION_14Q32.33	0.00318282386157071	0.602520045819015	0.0139248543943719	3
DELETION_17P13.3	0.000176252051627452	0.489117983963345	0.0015422054517402	3
DELETION_19P13.3	0.00240330526930856	0.419243986254295	0.0120165263465428	3
DELETION_17P11.2	0.0211488891506805	0.3184421534937	0.0569393169441398	3
TP53	0.0171860202432632	0.316723940435281	0.0501258923761843	3
