Hybridization REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	3.57005491713905e-06	1.44471153846154	6.24759610499334e-05	1
DELETION_8P23.3	0.00422533345530906	0.473557692307692	0.0211266672765453	1
DELETION_15Q26.2	0.0229822025284089	0.378205128205128	0.0781353195588041	1
CARD11	0.0483828092847415	0.311698717948718	0.130261409612766	1
NOTCH2	0.0449100182877028	-0.0416666666666667	0.130261409612766	1
S1PR1	0.0245568147184813	-0.0520833333333333	0.0781353195588041	1
PCLO	0.0245568147184813	-0.0520833333333333	0.0781353195588041	1
AMPLIFICATION_13Q31.3	0.0201173569010728	-0.0833333333333333	0.0781353195588041	1
KMT2C	0.00413626369287672	-0.0833333333333333	0.0211266672765453	1
HLA-C	0.00228763838235516	-0.09375	0.0200168358456077	1
AMPLIFICATION_18Q21.33	0.00339563248773151	-0.104166666666667	0.0211266672765453	1
SMARCA4	0.000381715664936671	-0.125	0.00445334942426116	1
DELETION_6Q21	1.36374052479889e-06	-0.21875	4.77309183679611e-05	1
DELETION_TP53	0.000236035866077811	0.79539641943734	0.00413062765636169	3
TP53	0.000115181882924237	0.603580562659847	0.0040313659023483	3
DELETION_13Q12.11	0.00192575749975051	0.434143222506394	0.0167612670107079	3
DELETION_17P13.3	0.00239446671581541	0.423273657289003	0.0167612670107079	3
DELETION_13Q14.2	0.0123938926680671	0.319053708439898	0.0542232804227936	3
SAMHD1	0.00411260420393774	-0.0869565217391304	0.0205630210196887	3
KMT2C	0.00411260420393774	-0.0869565217391304	0.0205630210196887	3
ATM	0.000521024315487399	-0.371483375959079	0.00607861701401965	3
DELETION_6Q21	2.43511943823893e-07	0.813573883161512	8.52291803383626e-06	4
DELETION_6Q25.3	0.000272636777163141	0.677835051546392	0.00447013715031176	4
S1PR1	0.0245652534334403	-0.0515463917525773	0.0859783870170411	4
PCLO	0.0245652534334403	-0.0515463917525773	0.0859783870170411	4
AMPLIFICATION_13Q31.3	0.0201259155503252	-0.0824742268041237	0.0859783870170411	4
SAMHD1	0.00414187262656124	-0.0824742268041237	0.0241609236549406	4
KMT2C	0.00414187262656124	-0.0824742268041237	0.0241609236549406	4
HLA-C	0.00229184492012354	-0.0927835051546392	0.020053643051081	4
SMARCA4	0.000383154612883865	-0.123711340206186	0.00447013715031176	4
DELETION_13Q12.11	0.00759505555614668	-0.287800687285223	0.0379752777807334	4
KMT2D	0.000554854983105678	0.566917293233083	0.00176544767351807	5
SAMHD1	0.0298731371512924	0.325563909774436	0.0522779900147617	5
NOTCH2	0.0449035008515277	-0.0421052631578947	0.0714373877183395	5
S1PR1	0.0245481919940873	-0.0526315789473684	0.0452203536733187	5
PCLO	0.0245481919940873	-0.0526315789473684	0.0452203536733187	5
KMT2C	0.00413053625635386	-0.0842105263157895	0.00903554806077407	5
DELETION_12P13.2	0.00228334439764044	-0.0947368421052632	0.0057083609941011	5
AMPLIFICATION_18Q21.33	0.00339040247644721	-0.105263157894737	0.00791093911171016	5
CARD11	0.000380248916132513	-0.126315789473684	0.0013308712064638	5
SMARCA4	0.000380248916132513	-0.126315789473684	0.0013308712064638	5
DELETION_15Q26.2	0.000112897317690861	-0.147368421052632	0.000564486588454305	5
TP53	6.106091285497e-05	-0.157894736842105	0.000356188658320658	5
DELETION_9P21.1	6.106091285497e-05	-0.157894736842105	0.000356188658320658	5
DELETION_6Q25.3	3.28426496600526e-05	-0.168421052631579	0.00028737318452546	5
DELETION_6Q21	1.34319843183713e-06	-0.221052631578947	4.70119451142995e-05	5
DELETION_TP53	1.68618382551548e-05	-0.242105263157895	0.000196721446310139	5
DELETION_19P13.3	0.0350076983263543	-0.246616541353383	0.0583461638772572	5
AMPLIFICATION-8Q23.2-8Q24.21	6.01240888723181e-06	-0.305263157894737	0.000105217155526557	5
DELETION_17P13.3	0.00108594903053769	-0.318045112781955	0.00316735133906826	5
DELETION_11Q22.3	0.00531710057162101	-0.341353383458647	0.0109469717651021	5
DELETION_13Q14.2	0.00137315528127824	-0.404511278195489	0.00369695652651834	5
AMPLIFICATION-3Q22.1-3Q22.3	0.000174130681204253	-0.423308270676692	0.000761821730268607	5
DELETION_11Q22.3	5.33333447263268e-08	0.562921348314607	9.33333532710719e-07	6
ATM	0.00150105317871995	0.390449438202247	0.00656710765689978	6
DELETION_19P13.3	0.00589073334044675	0.357865168539326	0.0158596666858182	6
DELETION_13Q14.2	0.0418201139241848	0.250561797752809	0.0861002345497922	6
NOTCH2	0.0448611627818507	-0.0449438202247191	0.0872300387424875	6
S1PR1	0.0244922310105497	-0.0561797752808989	0.057148539024616	6
AMPLIFICATION_13Q31.3	0.0200518721505992	-0.0898876404494382	0.050129680376498	6
KMT2C	0.00409345889920482	-0.0898876404494382	0.0130246419520153	6
AMPLIFICATION_18Q21.33	0.0033565585346705	-0.112359550561798	0.0122181205660405	6
CARD11	0.000370817399918013	-0.134831460674157	0.00185408699959007	6
UBR5	0.000370817399918013	-0.134831460674157	0.00185408699959007	6
TP53	5.84670236987334e-05	-0.168539325842697	0.000409269165891134	6
DELETION_9P21.1	5.84670236987334e-05	-0.168539325842697	0.000409269165891134	6
DELETION_1P13.1	0.00527878937614718	-0.197191011235955	0.0153964690137626	6
AMPLIFICATION-8Q23.2-8Q24.21	0.0379381769742169	-0.203370786516854	0.0829897621310995	6
KMT2D	0.00349089159029729	-0.208426966292135	0.0122181205660405	6
DELETION_TP53	1.58867636728487e-05	-0.258426966292135	0.000185345576183235	6
DELETION_8P23.3	1.99478862019588e-09	-0.337078651685393	6.98176017068558e-08	6
DELETION_17P11.2	9.0875891809596e-35	0.787878787878788	3.18065621333586e-33	7
KMT2C	0.00144281394024241	0.68989898989899	0.00631231098856054	7
SAMHD1	0.00415274937977521	-0.0808080808080808	0.016149580921348	7
TP53	6.26476663488807e-05	-0.151515151515152	0.000313238331744403	7
DELETION_9P21.1	6.26476663488807e-05	-0.151515151515152	0.000313238331744403	7
DELETION_6Q25.3	3.38435296202223e-05	-0.161616161616162	0.000236904707341556	7
DELETION_6Q21	1.4241717510656e-06	-0.212121212121212	2.4923005643648e-05	7
DELETION_TP53	1.74646737072575e-05	-0.232323232323232	0.000152815894938503	7
DELETION_19P13.3	0.023433969340782	-0.283838383838384	0.07456262972067	7
AMPLIFICATION-8Q23.2-8Q24.21	6.28216481893231e-06	-0.292929292929293	7.32919228875436e-05	7
AMPLIFICATION-3Q22.1-3Q22.3	0.00659663071786338	-0.374747474747475	0.0230882075125218	7
AMPLIFICATION-3Q22.1-3Q22.3	0.000868686850975178	1.21555555555556	0.0027640036167392	8
NOTCH2	0.0449347252126304	-0.04	0.098294711402629	8
AMPLIFICATION_13Q31.3	0.0201505324510851	-0.08	0.0470179090525319	8
SAMHD1	0.00415802403635592	-0.08	0.0103950600908898	8
HLA-C	0.00230396571269008	-0.09	0.00671989999534607	8
AMPLIFICATION_18Q21.33	0.00341550792157887	-0.1	0.00919559825040465	8
SMARCA4	0.000387312249829664	-0.12	0.00135559287440383	8
UBR5	0.000387312249829665	-0.12	0.00135559287440383	8
TP53	6.3028070643994e-05	-0.15	0.00031514035321997	8
DELETION_6Q25.3	3.40840095369144e-05	-0.16	0.000198823388965334	8
AMPLIFICATION_7P22.3	8.87313393027615e-05	-0.19	0.000388199609449582	8
DELETION_6Q21	1.44392005909402e-06	-0.21	1.01074404136581e-05	8
DELETION_1P13.1	3.89109569521688e-07	-0.23	3.40470873331477e-06	8
DELETION_19P13.3	0.0480075073898897	-0.268888888888889	0.0988389858027141	8
DELETION_17P11.2	1.48344749345086e-09	-0.31	1.73068874235934e-08	8
DELETION_13Q12.11	1.51091609492528e-11	-0.37	2.64410316611924e-10	8
DELETION_11Q22.3	1.00006591056575e-15	-0.48	3.50023068698013e-14	8
DELETION_1P13.1	0.00274931253022052	0.617777777777778	0.0068732813255513	9
WIDE_PEAK_1P21.2-22.1	5.12751849272797e-17	0.51	1.79463147245479e-15	9
NOTCH2	0.0449347252126304	-0.04	0.0827744938127402	9
PCLO	0.0245895225721711	-0.05	0.0478129605569994	9
AMPLIFICATION_13Q31.3	0.0201505324510851	-0.08	0.0414863903404693	9
SAMHD1	0.00415802403635592	-0.08	0.00909567757952857	9
KMT2C	0.00415802403635592	-0.08	0.00909567757952857	9
HLA-C	0.00230396571269008	-0.09	0.00620298461108868	9
DELETION_12P13.2	0.00230396571269008	-0.09	0.00620298461108868	9
CARD11	0.000387312249829665	-0.12	0.00123235715854893	9
UBR5	0.000387312249829664	-0.12	0.00123235715854893	9
DELETION_15Q26.2	0.000115964951991428	-0.14	0.000450974813299998	9
DELETION_9P21.1	6.3028070643994e-05	-0.15	0.000275747809067474	9
DELETION_6Q25.3	3.40840095369144e-05	-0.16	0.000170420047684572	9
DELETION_6Q21	1.44392005909402e-06	-0.21	1.01074404136581e-05	9
KMT2D	1.99751651716338e-07	-0.24	1.74782695251796e-06	9
AMPLIFICATION-8Q23.2-8Q24.21	6.34744618257903e-06	-0.29	3.70267693983777e-05	9
DELETION_17P11.2	1.48344749345086e-09	-0.31	1.73068874235934e-08	9
DELETION_13Q12.11	1.51091609492528e-11	-0.37	2.64410316611924e-10	9
