Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	2.15809788188442e-11	1.34586466165414	7.55334258659547e-10	1
AMPLIFICATION-3Q23-3Q29	4.71985474539546e-08	0.959514170040486	8.25974580444205e-07	1
NOTCH2	0.0134805483949578	-0.0659340659340659	0.0471819193823523	1
BIRC3	0.00743728092880808	-0.0769230769230769	0.0325381040635353	1
AMPLIFICATION_13Q31.3	0.0200716453213817	-0.0879120879120879	0.05854229885403	1
UBR5	0.000374087381510018	-0.131868131868132	0.00218217639214177	1
TP53	0.000203586295998791	-0.142857142857143	0.00142510407199154	1
DELETION_17P11.2	0.0444220077422353	-0.180451127819549	0.119597713152172	1
DELETION_6Q25.3	8.92772080382221e-06	-0.197802197802198	7.81175570334443e-05	1
AMPLIFICATION_15Q21.2	0.0114176462917161	-0.246385193753615	0.0444019578011182	1
DELETION_13Q12.11	0.00593678543841561	-0.257374204742626	0.0296839271920781	1
DELETION_11Q22.3	0.0185103998122945	-0.27299016772701	0.05854229885403	1
AMPLIFICATION_14Q32.33	1.00833139806338e-06	-0.351648351648352	1.17638663107394e-05	1
KMT2D	0.000290052417701293	0.604282315622522	0.00169197243659088	2
DELETION_8P23.3	0.0250084259357596	0.367961934972244	0.062521064839399	2
PCLO	0.0245652534334403	-0.0515463917525773	0.062521064839399	2
NOTCH1	0.0245652534334403	-0.0515463917525773	0.062521064839399	2
BIRC3	0.0074821732589165	-0.0721649484536082	0.0261876064062078	2
DELETION_12P13.2	0.00229184492012354	-0.0927835051546392	0.0100268215255405	2
ARID1A	0.00126609856841593	-0.103092783505155	0.00633049284207965	2
DELETION_6Q25.3	9.52370385386184e-06	-0.185567010309278	7.47873582785889e-05	2
DELETION_17P13.3	0.00485977315928239	-0.283901665344964	0.0188991178416537	2
AMPLIFICATION-8Q23.2-8Q24.21	1.06839083255127e-05	-0.288659793814433	7.47873582785889e-05	2
DELETION_13Q14.2	0.0153164309687969	-0.310071371927042	0.048734098537081	2
AMPLIFICATION_14Q32.33	1.11271748033652e-06	-0.329896907216495	1.29817039372594e-05	2
AMPLIFICATION_15Q21.2	1.64336181915792e-08	-0.350515463917526	2.87588318352636e-07	2
DELETION_19P13.3	6.21230512887998e-11	-0.360824742268041	2.17430679510799e-09	2
AMPLIFICATION_14Q32.33	3.79237651738912e-05	0.980676328502415	0.000663665890543096	3
DELETION_19P13.3	1.85526013663034e-06	0.615942028985507	6.49341047820619e-05	3
DELETION_13Q12.11	0.000421709231561533	0.483091787439614	0.00372687930119755	3
DELETION_17P13.3	0.000535785885452839	0.472222222222222	0.00375050119816987	3
DELETION_13Q14.2	0.000958453088026666	0.419082125603865	0.00559097634682222	3
DELETION_11Q22.3	0.00863906433312882	0.341787439613527	0.0377959064574386	3
TP53	0.0414707172896087	0.257246376811594	0.103676793224022	3
DELETION_12P13.2	0.0482528045765576	0.234299516908213	0.112589877345301	3
PCLO	0.0245211575744128	-0.0543478260869565	0.0660185011618806	3
NSD2	0.0245211575744128	-0.0543478260869565	0.0660185011618806	3
SAMHD1	0.0245211575744128	-0.0543478260869565	0.0660185011618806	3
NOTCH2	0.0134897730195326	-0.0652173913043478	0.0524602284092934	3
AMPLIFICATION_13Q31.3	0.0200811986027419	-0.0869565217391304	0.0660185011618806	3
KMT2C	0.00125030728638301	-0.108695652173913	0.00625153643191505	3
DELETION_8P23.3	0.000425929062994006	-0.281400966183575	0.00372687930119755	3
DELETION_1P13.1	0.00978450648644956	0.66025641025641	0.0285381439188112	4
NOTCH2	0.0135862923971538	-0.0576923076923077	0.0365784795307987	4
BIRC3	0.00752790185738387	-0.0673076923076923	0.0239524150007669	4
AMPLIFICATION_13Q31.3	0.0201810795779463	-0.0769230769230769	0.0504526989448657	4
DELETION_12P13.2	0.00231905118035562	-0.0865384615384615	0.00811667913124467	4
ARID1A	0.0012857299915641	-0.0961538461538462	0.00500006107830483	4
KMT2C	0.0012857299915641	-0.0961538461538462	0.00500006107830483	4
TP53	0.000215843760377654	-0.125	0.00107921880188827	4
SP140	0.000215843760377654	-0.125	0.00107921880188827	4
SMARCA4	0.000215843760377654	-0.125	0.00107921880188827	4
DELETION_9P21.1	0.000118235441307385	-0.134615384615385	0.00103456011143962	4
DELETION_TP53	5.63841423578732e-06	-0.240384615384615	9.86722491262781e-05	4
AMPLIFICATION-8Q23.2-8Q24.21	1.13791072869041e-05	-0.269230769230769	0.000132756251680548	4
DELETION_8P23.3	8.25949158264483e-10	-0.307692307692308	2.89082205392569e-08	4
ATM	1.63645532207205e-10	0.640101201771031	2.86379681362609e-09	5
DELETION_11Q22.3	0.000246034066906642	0.457938013915243	0.00123017033453321	5
DELETION_13Q14.2	0.0145583930399208	0.329538266919671	0.036395982599802	5
PCLO	0.0245303699180331	-0.0537634408602151	0.0476979415072866	5
SAMHD1	0.0245303699180331	-0.0537634408602151	0.0476979415072866	5
NOTCH1	0.0245303699180331	-0.0537634408602151	0.0476979415072866	5
TET2	0.0134987938225596	-0.0645161290322581	0.0363429064453528	5
