Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.60551278658997e-08	1.13063063063063	8.05964737653245e-07	1
AMPLIFICATION-3Q23-3Q29	7.30694471581637e-09	0.991991991991992	2.55743065053573e-07	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00419752308426771	0.518018018018018	0.0340538132972592	1
DAZAP1	0.0243107953799657	-0.0675675675675676	0.0737908222217343	1
SPEN	0.00726972244514116	-0.0945945945945946	0.0344997643631248	1
AMPLIFICATION_13Q31.3	0.0315394143932738	-0.108108108108108	0.0737908222217343	1
SP140	0.0483794057275511	-0.111611611611612	0.105829950029018	1
AMPLIFICATION_18Q21.33	0.00583779656524444	-0.121621621621622	0.0340538132972592	1
UBR5	0.030403951376001	-0.125125125125125	0.0737908222217343	1
TP53	0.00117654237606783	-0.135135135135135	0.0137263277207913	1
AMPLIFICATION_15Q21.2	0.00516041758954017	-0.192692692692693	0.0340538132972592	1
DELETION_1Q21.1-1Q21.3	0.0264016640965994	-0.203203203203203	0.0737908222217343	1
DELETION_TP53	0.013312155612858	-0.20970970970971	0.0517694940500033	1
DELETION_17P11.2	0.0078856604258571	-0.226726726726727	0.0344997643631248	1
AMPLIFICATION_17Q24.3	0.031624638095029	-0.24024024024024	0.0737908222217343	1
WIDE_PEAK_1P21.2-22.1	0.0195396494157855	-0.257757757757758	0.0683887729552492	1
DELETION_11Q22.3	2.71214091176372e-24	0.714285714285714	9.49249319117302e-23	2
DELETION_13Q14.2	3.80714134560644e-06	0.537114845938375	3.33124867740563e-05	2
ATM	0.0020725526175131	0.407563025210084	0.00725393416129585	2
WIDE_PEAK_1P21.2-22.1	0.046283591870728	0.265406162464986	0.08525924818292	2
NOTCH1	0.0134096393229407	-0.0714285714285714	0.031289158420195	2
RAD50	0.00737665029998526	-0.0833333333333333	0.0184416257499632	2
CARD11	0.00737665029998526	-0.0833333333333333	0.0184416257499632	2
AMPLIFICATION_18Q21.33	0.00593655177401538	-0.107142857142857	0.0173149426742115	2
TP53	0.0012212755714426	-0.119047619047619	0.00474940500005456	2
ARID1A	0.0012212755714426	-0.119047619047619	0.00474940500005456	2
SP140	0.000362026168447412	-0.142857142857143	0.00181013084223706	2
UBR5	0.000195616512206536	-0.154761904761905	0.00114109632120479	2
DELETION_9P21.1	0.000105078762055696	-0.166666666666667	0.000735551334389872	2
DELETION_TP53	0.0180861985298337	-0.203081232492997	0.0395635592840112	2
DELETION_8P23.3	0.0409302587801912	-0.203781512605042	0.0795866142948162	2
KMT2D	2.77535150194157e-07	-0.273809523809524	4.85686512839775e-06	2
AMPLIFICATION-8Q23.2-8Q24.21	0.00388910472173775	-0.274509803921569	0.0123744241146201	2
AMPLIFICATION-3Q23-3Q29	0.0218076443361615	-0.349439775910364	0.0448980912803325	2
AMPLIFICATION-3Q22.1-3Q22.3	2.37308993693974e-06	-0.536414565826331	2.7686049264297e-05	2
AMPLIFICATION_7P22.3	0.00540384035777312	0.692577030812325	0.0516365520998968	3
DELETION_9P21.1	0.00601583104769362	0.399159663865546	0.0516365520998968	3
DELETION_8P23.3	0.0404232636700602	0.291316526610644	0.156873533685434	3
NOTCH1	0.0251714214504705	0.282212885154062	0.125857107252352	3
RAD50	0.0314894993290079	0.2703081232493	0.13776655956441	3
BORCS8-MEF2B	0.0448210096244096	-0.0476190476190476	0.156873533685434	3
DAZAP1	0.0244392426967647	-0.0595238095238095	0.125857107252352	3
SPEN	0.00737665029998526	-0.0833333333333333	0.0516365520998968	3
ARID1A	0.0012212755714426	-0.119047619047619	0.0213723225002455	3
SP140	0.000362026168447412	-0.142857142857143	0.0126709158956594	3
DELETION_17P11.2	0.0473595345688758	0.30077519379845	0.207197963738832	4
BORCS8-MEF2B	0.0448376608172536	-0.0465116279069767	0.207197963738832	4
NOTCH1	0.0134311118508096	-0.0697674418604651	0.0940177829556672	4
SPEN	0.0073949986574282	-0.0813953488372093	0.0647062382524968	4
DELETION_1P13.1	0.0370759006911401	-0.177519379844961	0.207197963738832	4
AMPLIFICATION_7P22.3	9.20729918924271e-06	-0.290697674418605	0.000322255471623495	4
WIDE_PEAK_1P21.2-22.1	0.00062068121329938	-0.413178294573643	0.0108619212327391	4
AMPLIFICATION-3Q23-3Q29	0.00435936294969957	-0.442635658914729	0.0508592344131616	4
WIDE_PEAK_1P21.2-22.1	0.000997327402312747	0.365263157894737	0.00698129181618923	5
DELETION_1P13.1	0.00321766559255052	0.348421052631579	0.0187697159565447	5
SPEN	0.0163783098252445	0.226842105263158	0.0409457745631112	5
SP140	0.0336318082032517	0.21421052631579	0.0692419580655182	5
TP53	0.0485938267507078	0.187368421052632	0.0850391968137387	5
ARID1A	0.0485938267507078	0.187368421052632	0.0850391968137387	5
BORCS8-MEF2B	0.0447451145038253	-0.0526315789473684	0.0850391968137387	5
S1PR1	0.0133120689997016	-0.0789473684210526	0.0358401857684274	5
NOTCH1	0.0133120689997016	-0.0789473684210526	0.0358401857684274	5
RAD50	0.00729340429459569	-0.0921052631578947	0.0283632389234277	5
CARD11	0.00729340429459569	-0.0921052631578947	0.0283632389234277	5
AMPLIFICATION_13Q31.3	0.0315662351881839	-0.105263157894737	0.0690511394741523	5
DELETION_15Q26.2	0.0294158130945076	-0.131052631578947	0.0686368972205177	5
CCND1	0.000642348944236502	-0.144736842105263	0.00562055326206939	5
DELETION_9P21.1	9.8242168809188e-05	-0.184210526315789	0.00171923795416079	5
AMPLIFICATION_7P22.3	0.0125936803358636	-0.222631578947368	0.0358401857684274	5
DELETION_11Q22.3	0.00854166840227788	-0.273684210526316	0.0298958394079726	5
AMPLIFICATION-8Q23.2-8Q24.21	0.000259661999656141	-0.328421052631579	0.00302938999598831	5
AMPLIFICATION-3Q22.1-3Q22.3	0.00428444815982582	-0.405263157894737	0.0214222407991291	5
AMPLIFICATION-3Q23-3Q29	4.32130273404544e-05	-0.536315789473684	0.0015124559569159	5
