Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	3.42873293795486e-08	1.29766123316797	6.000282641421e-07	1
AMPLIFICATION-3Q23-3Q29	1.19590248016845e-08	1.09284195605953	4.18565868058957e-07	1
DAZAP1	0.0244278475884526	-0.0602409638554217	0.0569983110397227	1
KIAA1671	0.0244278475884526	-0.0602409638554217	0.0569983110397227	1
SPEN	0.0244278475884526	-0.0602409638554217	0.0569983110397227	1
SAMHD1	0.00736713835383533	-0.0843373493975904	0.0234408947622033	1
BORCS8-MEF2B	0.00736713835383533	-0.0843373493975904	0.0234408947622033	1
HLA-C	0.00121726814526166	-0.120481927710843	0.00532554813551976	1
TP53	0.000360153234739427	-0.144578313253012	0.00180076617369713	1
UBR5	0.000360153234739427	-0.144578313253012	0.00180076617369713	1
DELETION_1Q21.1-1Q21.3	0.00687971654489447	-0.218284904323175	0.0234408947622033	1
AMPLIFICATION_7P22.3	8.71827937669562e-05	-0.240963855421687	0.00101713259394782	1
DELETION_19P13.3	0.0166623129071802	-0.243798724309001	0.0485984126459423	1
DELETION_13Q12.11	0.000160646224613831	-0.326718639262934	0.00112452357229682	1
DELETION_11Q22.3	0.000122547598860618	-0.424521615875266	0.00107229149003041	1
AMPLIFICATION_7P22.3	0.00282564584900623	1.0054347826087	0.0123622005894023	2
SAMHD1	0.0131253105434893	0.603260869565217	0.0459385869022126	2
RAD50	0.0448830562873425	-0.0434782608695652	0.0981816856285617	2
PCLO	0.0245211575744128	-0.0543478260869565	0.0572160343402965	2
TET2	0.0245211575744128	-0.0543478260869565	0.0572160343402965	2
DELETION_12P13.2	0.0245211575744128	-0.0543478260869565	0.0572160343402965	2
KIAA1671	0.0245211575744128	-0.0543478260869565	0.0572160343402965	2
BORCS8-MEF2B	0.0074451765414153	-0.0760869565217391	0.0289534643277262	2
S1PR1	0.00125030728638301	-0.108695652173913	0.00625153643191505	2
CCND1	0.00125030728638301	-0.108695652173913	0.00625153643191505	2
TP53	0.000375673678897538	-0.130434782608696	0.00262971575228277	2
DELETION_TP53	7.08127443764845e-05	-0.195652173913043	0.000619611513294239	2
DELETION_19P13.3	4.96271201169809e-10	-0.347826086956522	5.78983068031444e-09	2
DELETION_13Q12.11	2.27663895607107e-10	-0.358695652173913	3.98411817312437e-09	2
DELETION_11Q22.3	0.0205295013725892	-0.375	0.0572160343402965	2
DELETION_13Q14.2	1.66175805869125e-14	-0.478260869565217	5.81615320541937e-13	2
DELETION_11Q22.3	1.18639376921372e-16	0.664241164241164	4.15237819224802e-15	3
ATM	2.384862628394e-07	0.564449064449065	4.1735095996895e-06	3
DELETION_19P13.3	0.00321319989832955	0.347193347193347	0.0102238178583213	3
DELETION_13Q14.2	0.00283297020389221	0.340956340956341	0.00991539571362274	3
RAD50	0.0447234188013173	-0.0540540540540541	0.103874321553668	3
KMT2C	0.00726972244514116	-0.0945945945945946	0.0181743061128529	3
CARD11	0.00397435906414622	-0.108108108108108	0.0115918806037598	3
S1PR1	0.00117654237606783	-0.135135135135135	0.00514737289529676	3
UBR5	0.000341272590665408	-0.162162162162162	0.00190785915310635	3
AMPLIFICATION_7P22.3	0.0474854041388195	-0.166320166320166	0.103874321553668	3
DELETION_9P21.1	9.63491157190143e-05	-0.189189189189189	0.000843054762541375	3
DELETION_TP53	0.00606061227506215	-0.191268191268191	0.0163170330482443	3
