Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	1.37096912952901e-12	1.36184738955823	2.39919597667577e-11	1
AMPLIFICATION-3Q23-3Q29	2.90092646150798e-15	1.19598393574297	1.01532426152779e-13	1
AMPLIFICATION-8Q23.2-8Q24.21	0.000900188399286095	0.576706827309237	0.00787664849375333	1
DELETION_8P23.3	0.000326366338177907	0.395180722891566	0.00380760727874225	1
DAZAP1	0.0244278475884526	-0.0602409638554217	0.0949971850662046	1
SAMHD1	0.0133985030978238	-0.072289156626506	0.066992515489119	1
SPEN	0.0133985030978238	-0.072289156626506	0.066992515489119	1
SP140	0.00222386557437478	-0.108433734939759	0.0155670590206235	1
AMPLIFICATION_15Q21.2	0.0360731902302332	-0.191967871485944	0.126256165805816	1
WIDE_PEAK_1P21.2-22.1	0.0470875608434682	-0.206024096385542	0.134185483056041	1
DELETION_17P11.2	0.0209542292090517	-0.206827309236948	0.0916747527896012	1
DELETION_11Q22.3	9.74639392077382e-05	0.384559884559885	0.00251125852494902	2
DELETION_6Q25.3	0.000143500487139944	0.364718614718615	0.00251125852494902	2
DELETION_6Q21	0.000293506124283602	0.353535353535353	0.00256817858748152	2
ATM	0.000686655097446778	0.341991341991342	0.00480658568212745	2
AMPLIFICATION_15Q21.2	0.0251408371182289	0.29040404040404	0.0799935726489101	2
DELETION_19P13.3	0.0247749231796325	0.227272727272727	0.0799935726489101	2
PCLO	0.0447555148101605	-0.051948051948052	0.130536918196301	2
SPEN	0.0133254106238876	-0.0779220779220779	0.0518210413151184	2
KMT2D	0.0116404270620881	-0.176406926406926	0.0509268683966354	2
DELETION_8P23.3	0.000279366137153316	-0.291486291486292	0.00256817858748152	2
AMPLIFICATION-3Q23-3Q29	0.00170422976640235	-0.431096681096681	0.00852114883201175	2
AMPLIFICATION-3Q22.1-3Q22.3	0.00131298186707754	-0.464285714285714	0.00765906089128565	2
DELETION_1P13.1	0.00330738388936467	0.418713450292398	0.00723490225798522	3
