Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	9.65759765345916e-08	1.35441176470588	1.1267197262369e-06	1
AMPLIFICATION-3Q23-3Q29	1.25544247007104e-09	1.27573529411765	4.39404864524864e-08	1
KIAA1671	0.0134205056784044	-0.0705882352941176	0.03530367223142	1
NOTCH1	0.0134205056784044	-0.0705882352941176	0.03530367223142	1
SPEN	0.0073859343732267	-0.0823529411764706	0.0258507703062935	1
CARD11	0.00406582207327512	-0.0941176470588235	0.0158115302849588	1
AMPLIFICATION_18Q21.33	0.00406582207327512	-0.0941176470588235	0.0158115302849588	1
SP140	0.00122519226734211	-0.117647058823529	0.00612596133671055	1
UBR5	0.000363859273768979	-0.141176470588235	0.00212251243031904	1
DELETION_TP53	0.0287557065814102	-0.196323529411765	0.0629031081468348	1
DELETION_6Q25.3	8.27930095269101e-06	-0.211764705882353	5.79551066688371e-05	1
DELETION_19P13.3	0.014121468892568	-0.263235294117647	0.03530367223142	1
ATM	0.0259740709150537	-0.271323529411765	0.0606061654684586	1
AMPLIFICATION_15Q21.2	1.03510074570064e-06	-0.305882352941176	9.0571315248806e-06	1
DELETION_11Q22.3	0.0130419808472191	-0.306617647058824	0.03530367223142	1
DELETION_17P11.2	1.60568638031255e-08	-0.317647058823529	2.80995116554696e-07	1
BORCS8-MEF2B	0.0449035008515277	-0.0421052631578947	0.0604470203770565	2
S1PR1	0.0245481919940873	-0.0526315789473684	0.0343674687917222	2
KIAA1671	0.0135162503880225	-0.0631578947368421	0.0197111984825328	2
NOTCH1	0.0135162503880225	-0.0631578947368421	0.0197111984825328	2
KMT2C	0.00746784961751791	-0.0736842105263158	0.0118806698460512	2
SPEN	0.00746784961751791	-0.0736842105263158	0.0118806698460512	2
RAD50	0.00746784961751791	-0.0736842105263158	0.0118806698460512	2
SAMHD1	0.00746784961751791	-0.0736842105263158	0.0118806698460512	2
DELETION_12P13.2	0.00413053625635386	-0.0842105263157895	0.00803159827624362	2
CARD11	0.00413053625635386	-0.0842105263157895	0.00803159827624362	2
TET2	0.00413053625635386	-0.0842105263157895	0.00803159827624362	2
SP140	0.00125997508893227	-0.105263157894737	0.0029399418741753	2
TP53	0.000207674680225485	-0.136842105263158	0.000519186700563712	2
CCND1	0.000207674680225485	-0.136842105263158	0.000519186700563712	2
DELETION_15Q26.2	0.000112897317690861	-0.147368421052632	0.000329283843265011	2
DELETION_9P21.1	6.106091285497e-05	-0.157894736842105	0.000194284722720359	2
DELETION_6Q25.3	9.33055258950277e-06	-0.189473684210526	4.08211675790746e-05	2
DELETION_TP53	3.22283046398983e-05	-0.242105263157895	0.00011312727057004	2
AMPLIFICATION-8Q23.2-8Q24.21	3.23220773057256e-05	-0.263157894736842	0.00011312727057004	2
AMPLIFICATION_15Q21.2	1.23721906533932e-06	-0.273684210526316	7.21711121447937e-06	2
DELETION_17P11.2	2.24682267358519e-08	-0.284210526315789	1.57277587150963e-07	2
AMPLIFICATION_14Q32.33	1.84901437361522e-06	-0.305263157894737	9.2450718680761e-06	2
DELETION_17P13.3	1.22197047827132e-10	-0.357894736842105	1.42563222464987e-09	2
DELETION_11Q22.3	9.33610117152708e-15	-0.473684210526316	3.26763541003448e-13	2
AMPLIFICATION-3Q22.1-3Q22.3	1.91811232008361e-09	-0.515789473684211	1.67834828007316e-08	2
AMPLIFICATION-3Q23-3Q29	3.99143382104608e-13	-0.652631578947368	6.98500918683064e-12	2
AMPLIFICATION-8Q23.2-8Q24.21	2.25458430401685e-05	1.32677902621723	0.000789104506405897	3
DELETION_11Q22.3	0.026917021816042	0.345505617977528	0.13458510908021	3
BORCS8-MEF2B	0.0448611627818507	-0.0449438202247191	0.174460077484975	3
NSD2	0.0244922310105497	-0.0561797752808989	0.13458510908021	3
KMT2C	0.00742094808053871	-0.0786516853932584	0.051946636563771	3
SPEN	0.00742094808053871	-0.0786516853932584	0.051946636563771	3
SAMHD1	0.00742094808053871	-0.0786516853932584	0.051946636563771	3
SMARCA4	0.0006794728702207	-0.123595505617978	0.0118907752288622	3
DELETION_17P11.2	0.0429592412444666	-0.208801498127341	0.174460077484975	3
DELETION_TP53	1.28774345059045e-05	1.15122377622378	0.000450710207706657	4
DELETION_17P13.3	0.00158377149067052	0.496503496503497	0.0184773340578227	4
TP53	0.00689657723221226	0.47027972027972	0.0288263823877186	4
BORCS8-MEF2B	0.0448535160465257	-0.0454545454545455	0.120759466279108	4
S1PR1	0.0244821336257593	-0.0568181818181818	0.0714062230751313	4
NSD2	0.0244821336257593	-0.0568181818181818	0.0714062230751313	4
NOTCH1	0.0134515801303663	-0.0681818181818182	0.047080530456282	4
KMT2C	0.00741249832827051	-0.0795454545454545	0.0288263823877186	4
SAMHD1	0.00741249832827051	-0.0795454545454545	0.0288263823877186	4
DELETION_12P13.2	0.00408678603069772	-0.0909090909090909	0.02383958517907	4
CARD11	0.00408678603069772	-0.0909090909090909	0.02383958517907	4
AMPLIFICATION_18Q21.33	0.00408678603069772	-0.0909090909090909	0.02383958517907	4
CCND1	0.000200306329087711	-0.147727272727273	0.00350536075903494	4
UBR5	0.00678909438895818	0.601449275362319	0.019801525301128	5
SAMHD1	0.0473932122584312	0.411835748792271	0.0873032857392154	5
BORCS8-MEF2B	0.0448830562873425	-0.0434782608695652	0.0872726094476104	5
S1PR1	0.0245211575744128	-0.0543478260869565	0.0504847361826146	5
KIAA1671	0.0134897730195326	-0.0652173913043478	0.0314761370455761	5
KMT2C	0.0074451765414153	-0.0760869565217391	0.0200447060730412	5
DELETION_12P13.2	0.00411260420393774	-0.0869565217391304	0.013085558830711	5
SMARCA4	0.000686639004143181	-0.119565217391304	0.00267026279389015	5
TP53	0.00020463777470324	-0.141304347826087	0.000895290264326675	5
CCND1	0.00020463777470324	-0.141304347826087	0.000895290264326675	5
DELETION_TP53	3.14455106336069e-05	-0.25	0.000183969086047273	5
AMPLIFICATION-8Q23.2-8Q24.21	3.1537557608104e-05	-0.271739130434783	0.000183969086047273	5
DELETION_17P11.2	2.05136421540718e-08	-0.293478260869565	2.39325825130838e-07	5
AMPLIFICATION_14Q32.33	1.767346343206e-06	-0.315217391304348	1.54642805030525e-05	5
ATM	0.0185768542874321	-0.334541062801932	0.0406368687537577	5
DELETION_11Q22.3	0.0113906683472107	-0.367149758454106	0.0284766708680268	5
DELETION_19P13.3	4.61042869235718e-11	-0.380434782608696	1.61365004232501e-09	5
AMPLIFICATION-3Q22.1-3Q22.3	1.69332994276229e-09	-0.532608695652174	2.96332739983401e-08	5
AMPLIFICATION-3Q23-3Q29	0.000775878739608889	-0.551932367149758	0.00271557558863111	5
ATM	0.00146116673467371	0.473782771535581	0.010228167142716	6
DELETION_11Q22.3	0.00261703423688064	0.440074906367041	0.0152660330484704	6
