Hybridization REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	0.000128504274647776	0.58804347826087	0.00149921653755739	1
DELETION_11Q22.3	9.86674250869928e-07	0.452173913043478	3.45335987804475e-05	1
AMPLIFICATION_14Q32.33	0.00617283194387489	0.336594202898551	0.0360081863392702	1
ATM	0.0300691003549753	0.216666666666667	0.131552314053017	1
DELETION_9P21.1	0.049902027723317	-0.127898550724638	0.17465709703161	1
TP53	0.00296012439384178	-0.163405797101449	0.0207208707568925	1
AMPLIFICATION_18Q21.33	0.00880306268287594	-0.163405797101449	0.0440153134143797	1
SMARCA4	0.000861645522654254	-0.192391304347826	0.00753939832322472	1
AMPLIFICATION-3Q22.1-3Q22.3	0.0385781088517904	-0.275724637681159	0.150025978868074	1
AMPLIFICATION_17Q24.3	3.56905404890698e-05	-0.446739130434783	0.000624584458558721	1
DELETION_9P21.1	1.56115038009111e-06	0.837662337662338	5.46402633031888e-05	2
DELETION_9P21.3	0.000125699750575868	0.716141001855288	0.00146649709005179	2
DELETION_6Q25.3	0.0113975251716908	0.473098330241187	0.0664855635015297	2
NOTCH2	0.0245735139643679	-0.0510204081632653	0.0781884535229888	2
BIRC3	0.0245735139643679	-0.0510204081632653	0.0781884535229888	2
DAZAP1	0.0245735139643679	-0.0510204081632653	0.0781884535229888	2
SAMHD1	0.0245735139643679	-0.0510204081632653	0.0781884535229888	2
PCLO	0.0245735139643679	-0.0510204081632653	0.0781884535229888	2
SPEN	0.0041473666927447	-0.0816326530612245	0.0290315668492129	2
SP140	0.000699726554340186	-0.112244897959184	0.00612260735047663	2
DELETION_15Q26.2	3.35992397487342e-05	-0.163265306122449	0.000587986695602849	2
DELETION_TP53	0.0112454961800568	0.549645390070922	0.0493934204786273	3
TP53	0.0112899246808291	0.392198581560284	0.0493934204786273	3
DELETION_13Q12.11	0.0196681628858379	0.35531914893617	0.0660675593260345	3
SPEN	0.0321787211029501	0.301418439716312	0.0804468027573753	3
NOTCH1	0.0448968380204641	-0.0425531914893617	0.104759288714416	3
BIRC3	0.0245393791782414	-0.0531914893617021	0.0660675593260345	3
DAZAP1	0.0245393791782414	-0.0531914893617021	0.0660675593260345	3
SAMHD1	0.0245393791782414	-0.0531914893617021	0.0660675593260345	3
BORCS8-MEF2B	0.0245393791782414	-0.0531914893617021	0.0660675593260345	3
S1PR1	0.00227896021777755	-0.0957446808510638	0.0132939346037024	3
