Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	0.000119571472246618	0.82967032967033	0.00104625038215791	1
AMPLIFICATION-8Q23.2-8Q24.21	0.00224728739364743	0.565934065934066	0.00963230540970126	1
DELETION_8P23.3	0.0188824199618352	0.269230769230769	0.0485283510560562	1
DELETION_15Q26.2	0.0194113404224225	0.247252747252747	0.0485283510560562	1
SAMHD1	0.0245117352059073	-0.0549450549450549	0.0536194207629222	1
BIRC3	0.0245117352059073	-0.0549450549450549	0.0536194207629222	1
RAD50	0.0134805483949578	-0.0659340659340659	0.0393182661519602	1
DAZAP1	0.00743728092880808	-0.0769230769230769	0.0236640756825712	1
ARID1A	0.00226523724737774	-0.0989010989010989	0.00963230540970126	1
TP53	3.17751085287216e-05	-0.175824175824176	0.000370709599501752	1
DELETION_9P21.1	3.17751085287216e-05	-0.175824175824176	0.000370709599501752	1
DELETION_17P11.2	0.0381027812290377	-0.186813186813187	0.0784469025303717	1
DELETION_9P21.3	4.6825940468488e-06	-0.208791208791209	0.000163890791639708	1
DELETION_13Q12.11	0.00247687853392318	-0.258241758241758	0.00963230540970126	1
DELETION_19P13.3	0.00114566719189496	-0.28021978021978	0.00668305861938727	1
WIDE_PEAK_1P21.2-22.1	0.00607937976568776	-0.285714285714286	0.0212778291799072	1
AMPLIFICATION_17Q24.3	0.00042675528821977	-0.32967032967033	0.00298728701753839	1
DELETION_11Q22.3	1.73362788828656e-06	0.444761904761905	6.06769760900296e-05	2
DELETION_17P13.3	0.000466848748811538	0.334285714285714	0.00326794124168077	2
DELETION_19P13.3	0.000466848748811538	0.334285714285714	0.00326794124168077	2
DELETION_6Q25.3	0.000459758813727536	0.311428571428571	0.00326794124168077	2
DELETION_6Q21	0.000666279689418768	0.308571428571429	0.00333139844709384	2
AMPLIFICATION_14Q32.33	0.021224894309971	0.286666666666667	0.0755005004229257	2
ATM	0.0161134434913771	0.232380952380952	0.0704963152747748	2
BORCS8-MEF2B	0.0258858858592888	0.12952380952381	0.0755005004229257	2
KIAA1671	0.0258858858592888	0.12952380952381	0.0755005004229257	2
BIRC3	0.0234547855638283	0.119047619047619	0.0755005004229257	2
DELETION_15Q26.2	0.0387571237907156	-0.128571428571429	0.104346102513465	2
UBR5	0.0001835089208443	-0.173333333333333	0.00321140611477525	2
DELETION_8P23.3	0.000615151945216649	-0.267619047619048	0.00333139844709384	2
DELETION_TP53	0.00852786264841109	0.634615384615385	0.0341541211819833	3
TP53	0.00238731060217737	0.538461538461539	0.0278519570254026	3
DELETION_9P21.1	0.00878248830393855	0.451923076923077	0.0341541211819833	3
DELETION_9P21.3	0.0129477105779196	0.423076923076923	0.0411972609297442	3
DELETION_17P13.3	0.011697980736496	0.403846153846154	0.040942932577736	3
SAMHD1	0.0246196323809671	-0.0480769230769231	0.0662836256410653	3
BIRC3	0.0246196323809671	-0.0480769230769231	0.0662836256410653	3
BORCS8-MEF2B	0.00752790185738387	-0.0673076923076923	0.0341541211819833	3
