Hybridization REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	1.5544683471237e-05	1.17948717948718	0.000272031960746647	1
DELETION_11Q22.3	0.00135209983950026	0.437362637362637	0.015774498127503	1
DELETION_8P23.3	0.0159259778185028	0.369230769230769	0.0506735657861453	1
DELETION_13Q14.2	0.0286755200516394	0.304761904761905	0.0836369334839483	1
BIRC3	0.0448759268694598	-0.043956043956044	0.120819803110084	1
KMT2C	0.00743728092880808	-0.0769230769230769	0.028922759167587	1
SAMHD1	0.00743728092880808	-0.0769230769230769	0.028922759167587	1
AMPLIFICATION_18Q21.33	0.0106241101983707	-0.0879120879120879	0.0371843856942974	1
S1PR1	0.00410636317866239	-0.0879120879120879	0.0205318158933119	1
SPEN	0.00410636317866239	-0.0879120879120879	0.0205318158933119	1
RAD50	0.00226523724737774	-0.0989010989010989	0.0158566607316442	1
HLA-C	0.00226523724737774	-0.0989010989010989	0.0158566607316442	1
DELETION_17P11.2	3.27571923219574e-07	-0.252747252747253	1.14650173126851e-05	1
DELETION_TP53	3.29720249256729e-06	0.845421245421245	4.67883615952189e-05	2
TP53	4.01043099387591e-06	0.767032967032967	4.67883615952189e-05	2
DELETION_17P13.3	6.83241005085745e-09	0.647619047619048	2.39134351780011e-07	2
DELETION_13Q12.11	0.0312737545768385	0.325274725274725	0.109458141018935	2
DELETION_13Q14.2	0.0286755200516394	0.304761904761905	0.109458141018935	2
BORCS8-MEF2B	0.0245117352059073	-0.0549450549450549	0.107238841525844	2
KMT2C	0.00743728092880808	-0.0769230769230769	0.0433841387513805	2
SAMHD1	0.00743728092880808	-0.0769230769230769	0.0433841387513805	2
AMPLIFICATION_18Q21.33	0.0106241101983707	-0.0879120879120879	0.0531205509918535	2
S1PR1	0.00410636317866239	-0.0879120879120879	0.0359306778132959	2
DELETION_11Q22.3	0.0392850160868669	-0.261538461538462	0.124997778458213	2
DELETION_17P11.2	1.44018745923621e-40	0.838383838383838	5.04065610732674e-39	4
KMT2C	0.0365732444697188	0.541125541125541	0.0800039722775099	4
BIRC3	0.0449287442720772	-0.0404040404040404	0.0925003558542766	4
BORCS8-MEF2B	0.0245816018934416	-0.0505050505050505	0.0573570710846971	4
KIAA1671	0.0245816018934416	-0.0505050505050505	0.0573570710846971	4
DELETION_12P13.2	0.00749590896869122	-0.0707070707070707	0.0201812933772456	4
