Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.71291646541887e-09	1.30208333333333	1.6495207628966e-07	1
TET2	0.0245568147184813	-0.0520833333333333	0.0613920367962032	1
AMPLIFICATION_13Q31.3	0.0331690797024491	-0.0625	0.0773945193057146	1
RAD50	0.00747508726218034	-0.0729166666666667	0.021802337848026	1
CARD11	0.000695535836334982	-0.114583333333333	0.00270486158574715	1
UBR5	0.000381715664936671	-0.125	0.00190857832468336	1
HLA-C	0.000208649576332932	-0.135416666666667	0.00121712252860877	1
AMPLIFICATION_18Q21.33	0.00130806401305034	-0.135416666666667	0.00457822404567619	1
SP140	0.000113532656727482	-0.145833333333333	0.000794728597092374	1
DELETION_6Q25.3	4.98352388440997e-06	-0.197916666666667	5.8141111984783e-05	1
DELETION_6Q21	2.61631384513304e-06	-0.208333333333333	4.57854922898282e-05	1
DELETION_TP53	2.68935823151649e-05	-0.21875	0.000235318845257693	1
DELETION_13Q12.11	0.00389104467515276	-0.25625	0.0123805966936679	1
AMPLIFICATION_17Q24.3	0.0233292571190171	-0.272916666666667	0.0613920367962032	1
DELETION_19P13.3	0.000556163673914459	-0.31875	0.00243321607337576	1
AMPLIFICATION_14Q32.33	3.20238721273498e-06	0.752482811306341	0.000112083552445724	2
DELETION_11Q22.3	0.000201335653246747	0.371657754010695	0.00234891595454538	2
DELETION_13Q14.2	0.000201335653246747	0.371657754010695	0.00234891595454538	2
DELETION_19P13.3	0.00949338343450358	0.269671504965623	0.0369187133564028	2
PCLO	0.0447555148101605	-0.051948051948052	0.130536918196301	2
BORCS8-MEF2B	0.00730477479964101	-0.0909090909090909	0.0319583897484294	2
ARID1A	0.0407259377801107	-0.100458365164247	0.129582529300352	2
DELETION_9P21.1	0.0181038161117294	-0.148968678380443	0.0633633563910529	2
DELETION_6Q21	0.0069587747793384	-0.174942704354469	0.0319583897484294	2
DELETION_9P21.3	0.00421080285193099	-0.187929717341482	0.0245630166362641	2
DELETION_6Q25.3	0.000481097442532006	-0.204354469060351	0.00420960262215505	2
AMPLIFICATION-3Q22.1-3Q22.3	0.00207898840370381	-0.440030557677617	0.0145529188259267	2
DELETION_9P21.1	0.000111719363689118	0.728181818181818	0.00195508886455956	3
AMPLIFICATION_17Q24.3	0.0400042168394802	0.599090909090909	0.174746153604674	3
DELETION_9P21.3	0.0016330979875667	0.597272727272727	0.0142896073912086	3
KIAA1671	0.0449347252126304	-0.04	0.174746153604674	3
BORCS8-MEF2B	0.00750256753860962	-0.07	0.0437649773085561	3
HLA-C	0.000212375215978249	-0.13	0.00247771085307957	3
DELETION_1P13.1	2.75220049556932e-06	-0.2	9.63270173449262e-05	3
AMPLIFICATION_14Q32.33	0.0141676954394792	-0.299090909090909	0.070838477197396	3
ATM	0.00560452619451061	-0.329090909090909	0.0392316833615743	3
DELETION_6Q25.3	1.14462761861533e-05	0.657706093189964	0.000400619666515365	4
DELETION_6Q21	9.12679999650479e-05	0.580645161290323	0.00130190547762691	4
BORCS8-MEF2B	0.0119271672209702	0.32258064516129	0.0521813565917446	4
ATM	0.0483784877587142	0.267025089605735	0.153931551959545	4
PCLO	0.0448900248789073	-0.043010752688172	0.153931551959545	4
TET2	0.0245303699180331	-0.0537634408602151	0.0953958830145732	4
RAD50	0.00745289950203391	-0.0752688172043011	0.0372644975101696	4
S1PR1	0.00227448297853159	-0.0967741935483871	0.0159213808497211	4
CARD11	0.000688930878229324	-0.118279569892473	0.00602814518450659	4
SP140	0.000111591898082307	-0.150537634408602	0.00130190547762691	4
AMPLIFICATION_14Q32.33	0.00600434310033447	-0.297491039426523	0.0350253347519511	4
RAD50	0.0415784299341335	0.470873786407767	0.0828062060084798	5
KIAA1671	0.0449519404046033	-0.0388349514563107	0.0828062060084798	5
PCLO	0.0449519404046033	-0.0388349514563107	0.0828062060084798	5
TET2	0.0246123314039659	-0.0485436893203883	0.0538394749461754	5
BORCS8-MEF2B	0.00752175558798067	-0.0679611650485437	0.0202508804291787	5
CCND1	0.000214999283335492	-0.12621359223301	0.000627081243061852	5
TP53	6.41326048849433e-05	-0.145631067961165	0.000204058288270274	5
DELETION_9P21.1	1.00722844326032e-05	-0.174757281553398	4.4066244392639e-05	5
DELETION_6Q25.3	5.37420983172368e-06	-0.184466019417476	2.68710491586184e-05	5
DELETION_6Q21	2.85015715952541e-06	-0.194174757281553	1.66259167638982e-05	5
DELETION_1P13.1	2.85015715952541e-06	-0.194174757281553	1.66259167638982e-05	5
DELETION_TP53	2.83344649626059e-05	-0.203883495145631	0.00011018958596569	5
DELETION_9P21.3	1.5019940476322e-06	-0.203883495145631	1.31424479167817e-05	5
AMPLIFICATION_7P22.3	3.41417940327287e-05	-0.223300970873786	0.00011949627911455	5
AMPLIFICATION-8Q23.2-8Q24.21	2.08588468504752e-07	-0.359223300970874	2.43353213255544e-06	5
DELETION_11Q22.3	0.0191582674142551	-0.379854368932039	0.0447026239665952	5
WIDE_PEAK_1P21.2-22.1	0.0191582674142551	-0.379854368932039	0.0447026239665952	5
AMPLIFICATION_17Q24.3	3.4496220030083e-08	-0.398058252427184	6.03683850526452e-07	5
DELETION_13Q14.2	1.07095748389017e-17	-0.514563106796116	3.74835119361559e-16	5
AMPLIFICATION_17Q24.3	0.0122095179115727	0.452558139534884	0.0534166408631306	6
DELETION_TP53	0.0358707838646817	0.323720930232558	0.114134312296714	6
WIDE_PEAK_1P21.2-22.1	0.00516068965641256	0.313023255813953	0.0506349584880375	6
DELETION_1P13.1	0.0118397276561377	0.283720930232558	0.0534166408631306	6
SP140	0.0482376328263235	0.198604651162791	0.129870549917025	6
KIAA1671	0.0448376608172536	-0.0465116279069767	0.129870549917025	6
AMPLIFICATION_13Q31.3	0.0330808284524843	-0.0697674418604651	0.114134312296714	6
RAD50	0.0073949986574282	-0.0813953488372093	0.0506349584880375	6
BORCS8-MEF2B	0.0073949986574282	-0.0813953488372093	0.0506349584880375	6
AMPLIFICATION_7P22.3	0.00347351430651675	-0.215813953488372	0.0506349584880375	6
DELETION_11Q22.3	0.0211412138856406	-0.254883720930232	0.0822158317774912	6
AMPLIFICATION_14Q32.33	0.00868027859794929	-0.310232558139535	0.0506349584880375	6
AMPLIFICATION-8Q23.2-8Q24.21	0.00066087751524281	-0.326976744186046	0.0231307130334984	6
