Hybridization REF	p	difference	q	subclass
AMPLIFICATION-8Q23.2-8Q24.21	1.1677828378893e-05	1.59444444444444	0.000102180998315314	1
DELETION_11Q22.3	1.63388179589288e-20	0.622222222222222	5.71858628562508e-19	1
DELETION_19P13.3	0.0192650798117604	0.494444444444444	0.061255238878022	1
DELETION_13Q14.2	0.0118325811293534	0.419444444444444	0.0460155932808188	1
BORCS8-MEF2B	0.0245020955512088	-0.0555555555555556	0.061255238878022	1
SAMHD1	0.0245020955512088	-0.0555555555555556	0.061255238878022	1
NOTCH2	0.0245020955512088	-0.0555555555555556	0.061255238878022	1
ANK2	0.0134711129658071	-0.0666666666666667	0.0471488953803249	1
S1PR1	0.00742920681420601	-0.0777777777777778	0.0325027798121513	1
KMT2C	0.00124351631358049	-0.111111111111111	0.00725384516255286	1
AMPLIFICATION_13Q31.3	0.00692741604441893	-0.122222222222222	0.0325027798121513	1
CCND1	0.000681911505081557	-0.122222222222222	0.0047733805355709	1
DELETION_1P13.1	4.62009198303495e-06	-0.211111111111111	5.39010731354077e-05	1
DELETION_6Q21	6.32555690604938e-07	-0.244444444444444	1.10697245855864e-05	1
DELETION_11Q22.3	7.18039180124094e-05	0.541274817136886	0.000714549525557174	2
ATM	0.00367846229894613	0.461859979101358	0.0183923114947307	2
ANK2	0.0184148927660638	0.443051201671891	0.0537101039010194	2
DELETION_13Q14.2	0.0147159886211412	0.369905956112853	0.0468236001581765	2
SAMHD1	0.0244717950588958	-0.0574712643678161	0.0611794876472395	2
NOTCH2	0.0244717950588958	-0.0574712643678161	0.0611794876472395	2
TET2	0.0134414670689159	-0.0689655172413793	0.0468236001581765	2
RAD50	0.0134414670689159	-0.0689655172413793	0.0468236001581765	2
S1PR1	0.00740385085892246	-0.0804597701149425	0.0323918475077858	2
TP53	0.00123276545134069	-0.114942528735632	0.00719113179948736	2
KMT2C	0.00123276545134069	-0.114942528735632	0.00719113179948736	2
DELETION_9P21.1	3.06346391876281e-05	-0.183908045977011	0.000536106185783492	2
DELETION_TP53	8.16628029208199e-05	-0.218390804597701	0.000714549525557174	2
AMPLIFICATION_17Q24.3	1.49029770165752e-07	-0.413793103448276	5.21604195580132e-06	2
DELETION_TP53	0.00203869217775883	0.897727272727273	0.0157541419657597	3
TP53	0.00790441679390955	0.554545454545455	0.0395220839695477	3
DELETION_13Q14.2	0.0330664950051304	0.345454545454546	0.105211575016324	3
BORCS8-MEF2B	0.0244821336257593	-0.0568181818181818	0.0856874676901576	3
NOTCH2	0.0244821336257593	-0.0568181818181818	0.0856874676901576	3
ANK2	0.0134515801303663	-0.0681818181818182	0.0588506630703526	3
S1PR1	0.00741249832827051	-0.0795454545454545	0.0395220839695477	3
CARD11	0.00225059170939424	-0.102272727272727	0.0157541419657597	3
KMT2C	0.00123642760694362	-0.113636363636364	0.0144249887476756	3
UBR5	0.000369131732895831	-0.136363636363636	0.00645980532567704	3
SP140	0.000200306329087711	-0.147727272727273	0.00645980532567704	3
SP140	0.0334350096653773	0.239234449760766	0.106384121662564	4
KMT2C	0.0385517814178911	0.220095693779904	0.112442695802182	4
KIAA1671	0.0447451145038253	-0.0526315789473684	0.120467615971837	4
BORCS8-MEF2B	0.0243393097521576	-0.0657894736842105	0.0851875841325516	4
CCND1	0.000642348944236502	-0.144736842105263	0.00449644260965551	4
DELETION_6Q25.3	0.00886761856128969	-0.17822966507177	0.0387958312056424	4
DELETION_9P21.1	2.70633528020912e-05	-0.210526315789474	0.000473608674036596	4
DELETION_6Q21	0.00124298356113918	-0.230861244019139	0.00725073743997855	4
DELETION_TP53	7.41881017081543e-05	-0.25	0.0008655278532618	4
DELETION_19P13.3	0.00251670374683384	-0.264354066985646	0.0125835187341692	4
DELETION_13Q14.2	0.0178336233189539	-0.279904306220096	0.0693529795737096	4
AMPLIFICATION-8Q23.2-8Q24.21	1.36235642768044e-05	-0.368421052631579	0.000473608674036596	4
AMPLIFICATION-3Q22.1-3Q22.3	0.000270255665268711	-0.534688995215311	0.00236473707110122	4
DELETION_6Q25.3	6.85174270907123e-05	0.776529338327091	0.000799369982724977	5
DELETION_6Q21	9.69240382826132e-05	0.731585518102372	0.000848085334972865	5
KIAA1671	0.0448611627818507	-0.0449438202247191	0.130845058113731	5
SAMHD1	0.0244922310105497	-0.0561797752808989	0.0779298259426581	5
TET2	0.0134614594265573	-0.0674157303370786	0.0471151079929506	5
ANK2	0.0134614594265573	-0.0674157303370786	0.0471151079929506	5
RAD50	0.0134614594265573	-0.0674157303370786	0.0471151079929506	5
S1PR1	0.00742094808053871	-0.0786516853932584	0.0371047404026935	5
CARD11	0.00225558172508453	-0.101123595505618	0.0131575600629931	5
UBR5	0.000370817399918013	-0.134831460674157	0.00259572179942609	5
DELETION_17P11.2	3.82374024593229e-08	-0.292134831460674	6.69154543038151e-07	5
DELETION_13Q12.11	4.24598178770114e-09	-0.325842696629214	1.4860936256954e-07	5
AMPLIFICATION_14Q32.33	9.09547441066569e-05	1.10861423220974	0.0015917080218665	6
DELETION_19P13.3	0.0418365038132582	0.408239700374532	0.112152906954627	6
KIAA1671	0.0448611627818507	-0.0449438202247191	0.112152906954627	6
BORCS8-MEF2B	0.0244922310105497	-0.0561797752808989	0.07143567378077	6
SAMHD1	0.0244922310105497	-0.0561797752808989	0.07143567378077	6
NOTCH2	0.0244922310105497	-0.0561797752808989	0.07143567378077	6
ANK2	0.0134614594265573	-0.0674157303370786	0.0523501199921673	6
RAD50	0.0134614594265573	-0.0674157303370786	0.0523501199921673	6
CARD11	0.00225558172508453	-0.101123595505618	0.0131575600629931	6
TP53	0.00124001038103881	-0.112359550561798	0.00868007266727167	6
KMT2C	0.00124001038103881	-0.112359550561798	0.00868007266727167	6
AMPLIFICATION_13Q31.3	0.00691935515714908	-0.123595505617978	0.0345967757857454	6
SP140	0.000201421176591235	-0.146067415730337	0.00234991372689774	6
DELETION_9P21.1	3.1214406679473e-05	-0.179775280898876	0.00109250423378155	6
AMPLIFICATION_17Q24.3	0.0483946711822983	-0.282147315855181	0.112920899425363	6
AMPLIFICATION_17Q24.3	0.000117911658787917	1.17285067873303	0.00201065511248922	7
AMPLIFICATION_15Q21.2	0.00017234186678479	1.06606334841629	0.00201065511248922	7
DELETION_17P11.2	0.0155656175235953	0.403619909502262	0.0605329570362039	7
KIAA1671	0.0448294384119088	-0.0470588235294118	0.120694641878216	7
BORCS8-MEF2B	0.0244503589891558	-0.0588235294117647	0.0713135470517044	7
SAMHD1	0.0244503589891558	-0.0588235294117647	0.0713135470517044	7
NOTCH2	0.0244503589891558	-0.0588235294117647	0.0713135470517044	7
TET2	0.0134205056784044	-0.0705882352941176	0.0587147123430192	7
ANK2	0.0134205056784044	-0.0705882352941176	0.0587147123430192	7
CARD11	0.00223492765101759	-0.105882352941176	0.0156444935571231	7
TP53	0.00122519226734211	-0.117647058823529	0.0107204323392435	7
DELETION_1Q21.1-1Q21.3	4.29548264321157e-06	-0.223529411764706	0.000150341892512405	7
DELETION_19P13.3	0.0115582488046697	-0.252488687782805	0.0587147123430192	7
AMPLIFICATION-3Q22.1-3Q22.3	3.05777041421254e-38	1.61363636363636	1.07021964497439e-36	8
KIAA1671	0.0448535160465257	-0.0454545454545455	0.10465820410856	8
SAMHD1	0.0244821336257593	-0.0568181818181818	0.0612053340643983	8
NOTCH2	0.0244821336257593	-0.0568181818181818	0.0612053340643983	8
TET2	0.0134515801303663	-0.0681818181818182	0.039233775380235	8
ANK2	0.0134515801303663	-0.0681818181818182	0.039233775380235	8
RAD50	0.0134515801303663	-0.0681818181818182	0.039233775380235	8
CARD11	0.00225059170939424	-0.102272727272727	0.0112529585469712	8
AMPLIFICATION_13Q31.3	0.00691110810337889	-0.125	0.0268765315131401	8
UBR5	0.000369131732895831	-0.136363636363636	0.00215326844189235	8
DELETION_6Q25.3	8.61038922990469e-06	-0.204545454545455	7.5340905761666e-05	8
DELETION_17P11.2	3.70484910490154e-08	-0.295454545454545	6.48348593357769e-07	8
AMPLIFICATION-8Q23.2-8Q24.21	1.59282830861392e-05	-0.318181818181818	0.000111497981602974	8
AMPLIFICATION_15Q21.2	4.31881530284112e-07	-0.340909090909091	5.03861785331464e-06	8
DELETION_11Q22.3	0.00574661097821263	-0.365909090909091	0.0251414230296803	8
AMPLIFICATION_7P22.3	0.00210948037775136	1.18115942028985	0.0092289766526622	9
KIAA1671	0.0448830562873425	-0.0434782608695652	0.112207640718356	9
BORCS8-MEF2B	0.0245211575744128	-0.0543478260869565	0.0660185011618806	9
TET2	0.0134897730195326	-0.0652173913043478	0.0393451713069701	9
ANK2	0.0134897730195326	-0.0652173913043478	0.0393451713069701	9
RAD50	0.0134897730195326	-0.0652173913043478	0.0393451713069701	9
TP53	0.00125030728638301	-0.108695652173913	0.00625153643191505	9
AMPLIFICATION_13Q31.3	0.00694300395571874	-0.119565217391304	0.0270005709389062	9
CCND1	0.000686639004143181	-0.119565217391304	0.00400539419083522	9
