Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.53887622281799e-08	1.20512820512821	7.94303338993148e-07	1
AMPLIFICATION-3Q23-3Q29	7.0815887944251e-10	1.15384615384615	2.47855607804878e-08	1
AMPLIFICATION-8Q23.2-8Q24.21	0.0246705615678723	0.435897435897436	0.107933706859441	1
DELETION_8P23.3	0.0150039774812882	0.282051282051282	0.0875232019741812	1
NOTCH1	0.0447656329224249	-0.0512820512820513	0.156679715228487	1
BIRC3	0.0243662983753623	-0.0641025641025641	0.107933706859441	1
SAMHD1	0.0133383990371662	-0.0769230769230769	0.0875232019741812	1
DELETION_11Q22.3	0.0335904827026801	-0.230769230769231	0.130629654954867	1
DELETION_19P13.3	0.0031865697681493	-0.282051282051282	0.0278824854713064	1
WIDE_PEAK_1P21.2-22.1	0.000218958968298681	-0.384615384615385	0.00255452129681794	1
DELETION_11Q22.3	1.2857566162997e-09	0.58974358974359	4.50014815704895e-08	2
AMPLIFICATION_14Q32.33	0.000246567469971313	0.538461538461538	0.00131476051508892	2
DELETION_19P13.3	0.000162582922168827	0.435897435897436	0.00113808045518179	2
ATM	0.000262952103017785	0.41025641025641	0.00131476051508892	2
NOTCH1	0.0447656329224249	-0.0512820512820513	0.104453143485658	2
RAD50	0.00401061264102587	-0.102564102564103	0.0116976202029921	2
DELETION_9P21.1	0.00237560947516972	-0.192307692307692	0.00755875742099456	2
DELETION_6Q21	0.00453762289596867	-0.217948717948718	0.012216677027608	2
DELETION_9P21.3	0.000800835663535758	-0.217948717948718	0.00311436091375017	2
AMPLIFICATION_7P22.3	0.000940454415355907	-0.269230769230769	0.00329159045374567	2
DELETION_TP53	4.93313569412395e-06	-0.282051282051282	8.63298746471691e-05	2
DELETION_8P23.3	0.00040892096702898	-0.282051282051282	0.00178902923075179	2
AMPLIFICATION_17Q24.3	1.04848064706003e-05	-0.397435897435897	0.000122322742157004	2
AMPLIFICATION-3Q22.1-3Q22.3	0.00503833988794878	-0.435897435897436	0.0125958497198719	2
AMPLIFICATION-3Q23-3Q29	4.78715733614921e-05	-0.58974358974359	0.000418876266913056	2
AMPLIFICATION_17Q24.3	0.00954407143185118	0.483333333333333	0.0835106250286978	3
DELETION_TP53	0.0047006549574955	0.429166666666667	0.0822614617561712	3
TP53	0.0243885905832988	0.245833333333333	0.142266778402576	3
SAMHD1	0.0133633708522555	-0.075	0.0935435959657885	3
DELETION_6Q25.3	0.0441520829609248	-0.154166666666667	0.220760414804624	3
AMPLIFICATION_7P22.3	0.00153821267778801	-0.258333333333333	0.0538374437225803	3
ATM	0.00862325188723819	-0.279166666666667	0.0835106250286978	3
DELETION_6Q21	9.65220658506134e-07	0.69709263015551	3.37827230477147e-05	4
DELETION_6Q25.3	7.72357347685341e-06	0.672751859364435	0.000135162535844935	4
AMPLIFICATION_7P22.3	0.0168506639180414	0.556457065584855	0.0536157488301317	4
DELETION_9P21.1	0.00481082145102162	0.41446923597025	0.0210473438482196	4
DELETION_9P21.3	0.00727261218001411	0.391480730223124	0.0282823807000549	4
BIRC3	0.0244717950588958	-0.0574712643678161	0.066264747680911	4
SAMHD1	0.0134414670689159	-0.0689655172413793	0.0470451347412056	4
SPEN	0.00407995923172239	-0.0919540229885057	0.0203997961586119	4
HLA-C	0.00224548863729126	-0.103448275862069	0.0131135880852182	4
ARID1A	0.00224548863729126	-0.103448275862069	0.0131135880852182	4
SP140	0.00067443782781069	-0.126436781609195	0.00786844132445805	4
AMPLIFICATION_14Q32.33	0.0022480436717517	-0.274509803921569	0.0131135880852182	4
AMPLIFICATION-3Q22.1-3Q22.3	0.0246126205671955	-0.385395537525355	0.066264747680911	4
DELETION_1P13.1	0.00676688699101008	0.518084066471163	0.0139318261579619	5
WIDE_PEAK_1P21.2-22.1	0.000254554039809429	0.478983382209189	0.000989932377036668	5
SAMHD1	0.0182590649570307	0.443792766373412	0.0355037374164486	5
BIRC3	0.0245303699180331	-0.0537634408602151	0.0451875235332189	5
RAD50	0.00411871055112391	-0.0860215053763441	0.00900967933058355	5
S1PR1	0.00227448297853159	-0.0967741935483871	0.00568620744632898	5
ARID1A	0.00227448297853159	-0.0967741935483871	0.00568620744632898	5
DELETION_12P13.2	0.000688930878229324	-0.118279569892473	0.00219205279436603	5
CCND1	0.000377228772979535	-0.129032258064516	0.00132030070542837	5
TP53	6.02261897171684e-05	-0.161290322580645	0.000263489580012612	5
DELETION_6Q25.3	1.30151288238712e-06	-0.225806451612903	7.59215848059153e-06	5
DELETION_TP53	6.15643056987733e-06	-0.236559139784946	3.07821528493866e-05	5
DELETION_6Q21	8.6606302963628e-08	-0.268817204301075	1.01040686790899e-06	5
AMPLIFICATION_14Q32.33	4.78682394717714e-07	-0.32258064516129	3.350776763024e-06	5
DELETION_17P13.3	0.00375391935464739	-0.349951124144673	0.00875914516084391	5
DELETION_11Q22.3	0.00153400507143461	-0.392961876832845	0.00447418145835095	5
AMPLIFICATION-8Q23.2-8Q24.21	2.80476541393793e-07	-0.408602150537634	2.45416973719569e-06	5
AMPLIFICATION-3Q22.1-3Q22.3	1.45336261309632e-10	-0.623655913978495	2.54338457291856e-09	5
AMPLIFICATION-3Q23-3Q29	1.11940499527178e-14	-0.752688172043011	3.91791748345123e-13	5
