Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	4.5155097037258e-18	1.62679738562092	1.58042839630403e-16	1
AMPLIFICATION-3Q23-3Q29	2.92160741221887e-09	1.18039215686274	5.11281297138302e-08	1
NOTCH1	0.0245020955512088	-0.0555555555555556	0.0857573344292308	1
DAZAP1	0.0134711129658071	-0.0666666666666667	0.0523876615336943	1
KIAA1671	0.00742920681420601	-0.0777777777777778	0.0325027798121513	1
SAMHD1	0.00742920681420601	-0.0777777777777778	0.0325027798121513	1
CARD11	0.00409998297719149	-0.0888888888888889	0.0286998808403404	1
SP140	0.00124351631358049	-0.111111111111111	0.0108807677438293	1
UBR5	0.000681911505081557	-0.122222222222222	0.0079556342259515	1
AMPLIFICATION_15Q21.2	0.0055700837447707	-0.230065359477124	0.0324921551778291	1
UBR5	0.00329706513752079	0.284703801945181	0.0115397279813228	2
SAMHD1	0.00583231014700597	0.241379310344828	0.0185573504677463	2
NOTCH1	0.0225025280723629	0.172413793103448	0.0562563201809073	2
ANK2	0.0243662983753623	-0.0641025641025641	0.0568546962091787	2
KIAA1671	0.00731584806738057	-0.0897435897435897	0.0213378901965267	2
TP53	5.29161123812483e-05	-0.192307692307692	0.000843460030293038	2
DELETION_6Q25.3	0.00192860133171711	-0.225906277630416	0.00843763082626236	2
DELETION_6Q21	0.000691068616430823	-0.251547303271441	0.00403123359584647	2
DELETION_TP53	6.59794370409856e-06	-0.256410256410256	0.00023092802964345	2
DELETION_13Q14.2	0.00901818242550645	-0.275419982316534	0.0242797219148251	2
DELETION_17P13.3	0.000155486796079529	-0.319628647214854	0.0010884075725567	2
AMPLIFICATION-8Q23.2-8Q24.21	0.00189743307585396	-0.328470380194518	0.00843763082626236	2
DELETION_11Q22.3	9.63954320334901e-05	-0.378868258178603	0.000843460030293038	2
AMPLIFICATION-3Q23-3Q29	0.00260427359171359	-0.424403183023873	0.0101277306344417	2
AMPLIFICATION-3Q22.1-3Q22.3	9.39630908994902e-05	-0.515915119363395	0.000843460030293038	2
DELETION_11Q22.3	1.66142893958159e-06	0.529338327091136	2.90750064426778e-05	3
ATM	0.00168328577962811	0.395755305867665	0.00981916704783064	3
NOTCH1	0.0244922310105497	-0.0561797752808989	0.0612305775263743	3
SAMHD1	0.00742094808053871	-0.0786516853932584	0.0216710553367178	3
CARD11	0.00409345889920482	-0.0898876404494382	0.0143271061472169	3
S1PR1	0.00409345889920482	-0.0898876404494382	0.0143271061472169	3
RAD50	0.00225558172508453	-0.101123595505618	0.00986817004724482	3
UBR5	0.0006794728702207	-0.123595505617978	0.0047563100915449	3
AMPLIFICATION_18Q21.33	0.00225558172508453	-0.134831460674157	0.00986817004724482	3
DELETION_9P21.1	0.0155932016903636	-0.18039950062422	0.0419816968586712	3
AMPLIFICATION_7P22.3	0.0481355498097529	-0.203495630461923	0.112316282889423	3
DELETION_TP53	7.75210514489919e-06	-0.224719101123595	9.04412266904906e-05	3
AMPLIFICATION_17Q24.3	0.000179460733929821	-0.360174781523096	0.00157028142188593	3
AMPLIFICATION-3Q23-3Q29	0.00743007611544611	-0.452559300873908	0.0216710553367178	3
AMPLIFICATION-3Q22.1-3Q22.3	8.25641790115708e-07	-0.551186017478152	2.88974626540498e-05	3
DELETION_TP53	0.000158782786224657	0.821929824561404	0.00185246583928766	4
TP53	1.93370582832364e-05	0.780701754385965	0.000338398519956637	4
DELETION_17P13.3	1.7596787488245e-06	0.653508771929824	6.15887562088575e-05	4
DELETION_13Q14.2	0.0447400527396963	0.307894736842105	0.104393456392625	4
NSD2	0.0245481919940873	-0.0526315789473684	0.0660912861379273	4
ANK2	0.0245481919940873	-0.0526315789473684	0.0660912861379273	4
NOTCH1	0.0245481919940873	-0.0526315789473684	0.0660912861379273	4
DAZAP1	0.0135162503880225	-0.0631578947368421	0.0591335954475984	4
SAMHD1	0.00746784961751791	-0.0736842105263158	0.0373392480875896	4
S1PR1	0.00413053625635386	-0.0842105263157895	0.0240947948287308	4
KMT2C	0.00228334439764044	-0.0947368421052632	0.0159834107834831	4
AMPLIFICATION_18Q21.33	0.00228334439764044	-0.126315789473684	0.0159834107834831	4
AMPLIFICATION_7P22.3	0.0422021465092	-0.221929824561404	0.104393456392625	4
ATM	0.0205882983918395	-0.317543859649123	0.0660912861379273	4
DELETION_11Q22.3	0.0205882983918395	-0.317543859649123	0.0660912861379273	4
AMPLIFICATION-8Q23.2-8Q24.21	0.00025736473791762	0.973484848484849	0.0030025886090389	5
DELETION_11Q22.3	2.22115336108632e-21	0.614583333333333	7.77403676380212e-20	5
DELETION_13Q14.2	0.0122895333889916	0.380681818181818	0.0430331320896966	5
NSD2	0.0245568147184813	-0.0520833333333333	0.0537180321966778	5
NOTCH1	0.0245568147184813	-0.0520833333333333	0.0537180321966778	5
PCLO	0.0135246986567618	-0.0625	0.0430331320896966	5
DAZAP1	0.0135246986567618	-0.0625	0.0430331320896966	5
SAMHD1	0.00747508726218034	-0.0729166666666667	0.032703506772039	5
RAD50	0.00228763838235516	-0.09375	0.0114381919117758	5
KMT2C	0.00228763838235516	-0.09375	0.0114381919117758	5
SP140	0.00126306770899808	-0.104166666666667	0.00884147396298656	5
UBR5	0.000695535836334982	-0.114583333333333	0.00608593856793109	5
DELETION_17P13.3	0.0172349316483507	-0.273674242424242	0.0430873291208768	5
DELETION_6Q21	2.3123454732359e-08	-0.28125	4.04660457816283e-07	5
AMPLIFICATION_17Q24.3	0.0162134378342141	-0.294507575757576	0.0430873291208768	5
WIDE_PEAK_1P21.2-22.1	0.0167516010745071	-0.359848484848485	0.0430873291208768	5
AMPLIFICATION_17Q24.3	0.00103819726086416	1.18934240362812	0.00726738082604912	6
AMPLIFICATION_15Q21.2	0.00145950304460419	0.937641723356009	0.00851376776019111	6
NSD2	0.0245735139643679	-0.0510204081632653	0.0573381992501918	6
ANK2	0.0245735139643679	-0.0510204081632653	0.0573381992501918	6
NOTCH1	0.0245735139643679	-0.0510204081632653	0.0573381992501918	6
PCLO	0.0135410644697889	-0.0612244897959184	0.0394947713702176	6
KIAA1671	0.00748911232104172	-0.0714285714285714	0.0238289937487691	6
SAMHD1	0.00748911232104172	-0.0714285714285714	0.0238289937487691	6
CARD11	0.0041473666927447	-0.0816326530612245	0.0161286482495627	6
RAD50	0.00229596664891422	-0.0918367346938776	0.0100448540889997	6
KMT2C	0.00229596664891422	-0.0918367346938776	0.0100448540889997	6
DELETION_12P13.2	0.000699726554340186	-0.112244897959184	0.00612260735047663	6
UBR5	0.000699726554340186	-0.112244897959184	0.00612260735047663	6
TP53	6.22609042120551e-05	-0.153061224489796	0.00108956582371096	6
KMT2D	9.74488357489471e-08	-0.255102040816327	3.41070925121315e-06	6
DELETION_6Q21	9.73757100735085e-39	0.833333333333333	3.4081498525728e-37	7
DELETION_6Q25.3	2.69980618692843e-06	0.752840909090909	3.14977388474983e-05	7
AMPLIFICATION_7P22.3	0.0477853968690953	0.599431818181818	0.111499259361222	7
DELETION_9P21.1	0.0389283369295541	0.378787878787879	0.0973208423238853	7
ANK2	0.0245568147184813	-0.0520833333333333	0.0713451530921155	7
NOTCH1	0.0245568147184813	-0.0520833333333333	0.0713451530921155	7
PCLO	0.0135246986567618	-0.0625	0.0473364452986663	7
DAZAP1	0.0135246986567618	-0.0625	0.0473364452986663	7
SAMHD1	0.00747508726218034	-0.0729166666666667	0.032703506772039	7
CARD11	0.00413626369287672	-0.0833333333333333	0.0206813184643836	7
RAD50	0.00228763838235516	-0.09375	0.0133445572304051	7
DELETION_12P13.2	0.000695535836334982	-0.114583333333333	0.00486875085434487	7
SMARCA4	3.30988880911299e-05	-0.166666666666667	0.000289615270797387	7
AMPLIFICATION_14Q32.33	1.94745059573836e-06	-0.3125	3.14977388474983e-05	7
DELETION_13Q14.2	0.0264996282913572	-0.328598484848485	0.0713451530921155	7
