Hybridization REF	p	difference	q	subclass
AMPLIFICATION-3Q22.1-3Q22.3	1.72863805359187e-07	1.23852183650616	6.05023318757155e-06	1
SMARCA4	0.0309067495813542	0.272676371780515	0.0901446862789498	1
NOTCH2	0.0448968380204641	-0.0425531914893617	0.11224209505116	1
SAMHD1	0.0448968380204641	-0.0425531914893617	0.11224209505116	1
CARD11	0.00227896021777755	-0.0957446808510638	0.0159527215244428	1
UBR5	0.000691176743094633	-0.117021276595745	0.00604779650207804	1
DELETION_6Q25.3	0.0221842661557457	-0.16013437849944	0.0799908461280754	1
DELETION_TP53	0.025391841459061	-0.170772676371781	0.080792222824285	1
DELETION_9P21.1	1.73991856224134e-05	-0.180851063829787	0.000304485748392234	1
DELETION_13Q12.11	0.0106849281515361	-0.235162374020157	0.0467465606629704	1
DELETION_19P13.3	0.00796463797186128	-0.245800671892497	0.0398231898593064	1
DELETION_17P13.3	0.0058995332420486	-0.256438969764838	0.0344139439119502	1
DELETION_11Q22.3	0.0228545274651644	-0.27939529675252	0.0799908461280754	1
AMPLIFICATION_15Q21.2	0.000454329333516493	-0.287793952967525	0.00530050889102575	1
DELETION_11Q22.3	1.22741773398641e-09	0.539408866995074	4.29596206895243e-08	2
AMPLIFICATION_15Q21.2	0.00366326321279821	0.442118226600985	0.0142460236053264	2
ATM	0.000208767933704445	0.403940886699507	0.00182671941991389	2
DELETION_13Q14.2	0.00286301773288505	0.320607553366174	0.0125257025813721	2
DELETION_19P13.3	0.0330997650660791	0.232758620689655	0.0827494126651977	2
CCND1	0.0395334531262335	0.181855500821018	0.0922447239612115	2
SPEN	0.00737665029998526	-0.0833333333333333	0.0258182760499484	2
CARD11	0.00222946144422572	-0.107142857142857	0.0111473072211286	2
KMT2C	0.000666464732319879	-0.130952380952381	0.00388771093853263	2
TP53	0.0152265922659006	-0.132183908045977	0.040994671485117	2
SMARCA4	0.00936786902519374	-0.144088669950739	0.0298068559892528	2
DELETION_1Q21.1-1Q21.3	0.0131278562680921	-0.194170771756979	0.0382895807819353	2
